date,bdi,bdry,p1_momentum,p2_term_structure,p3_futures_basis,p4_port_restock,p4_inv_pctl,p5_asset_safety,p5_margin_pctl,total_score,regime,input_staleness_p1,input_staleness_p2,input_staleness_p3,input_staleness_p4,input_staleness_p5,any_input_stale,bdi_fwd_1W,bdry_fwd_1W,bdi_fwd_1M,bdry_fwd_1M,bdi_fwd_3M,bdry_fwd_3M,bdi_fwd_6M,bdry_fwd_6M
2018-08-14,1725.0,25.200000762939453,17.2,10.0,2.9,8.0,,10.0,,48.1,Mid-Cycle Equilibrium,0,3,0,2,9,False,0.6376811594202898,1.5079331319919889,-20.81159420289855,-9.920634620283986,-38.31884057971015,-34.00794183616209,-63.24637681159421,-56.64682595247462
2018-08-15,1727.0,25.23500061035156,16.3,10.0,3.6,8.0,,10.0,,47.9,Mid-Cycle Equilibrium,0,0,0,3,10,False,0.4632310364794441,1.3235570664185254,-21.424435437174292,-10.045570779071955,-41.57498552403011,-41.90212047882423,-63.115228720324254,-56.05310131025437
2018-08-16,1720.0,25.23500061035156,15.7,10.0,2.8,8.0,,10.0,,46.5,Mid-Cycle Equilibrium,0,0,0,4,11,False,-0.6395348837209303,0.8519918660104955,-21.16279069767442,-10.045570779071955,-40.69767441860465,-36.516742340825765,-62.26744186046511,-55.79552421966125
2018-08-17,1723.0,25.23500061035156,15.6,10.0,2.8,8.0,,10.0,,46.4,Mid-Cycle Equilibrium,0,1,1,5,12,False,-1.5089959373186304,0.7925454755439278,-20.313406848520025,-11.709926103563838,-40.16250725478816,-37.031900301184955,-62.217063261752756,-56.01347290272528
2018-08-20,1727.0,25.46999931335449,15.8,10.0,2.0,8.0,,10.0,,45.8,Mid-Cycle Equilibrium,0,1,0,6,13,False,-2.4898668210770123,-0.13741597312786194,-19.166184134337,-13.074204999919473,-40.76433121019109,-37.56183625183142,-61.899247249565725,-56.654887084883
2018-08-21,1736.0,25.57999992370605,16.3,10.0,2.5,8.0,,10.0,,46.8,Mid-Cycle Equilibrium,0,2,0,7,14,False,-4.320276497695852,-0.5668508920881207,-18.60599078341014,-11.121967638154342,-42.223502304147466,-41.20406565007519,-61.75115207373272,-58.1313523452298
2018-08-22,1735.0,25.569000244140625,16.0,10.0,2.9,8.0,,10.0,,46.9,Mid-Cycle Equilibrium,0,0,0,8,15,False,-6.9740634005763695,-0.5240751570994635,-17.348703170028816,-10.242870101271714,-41.90201729106629,-39.16852535373487,-61.44092219020173,-58.48879416837243
2018-08-23,1709.0,25.450000762939453,15.1,10.0,2.4,8.0,,10.0,,45.5,Mid-Cycle Equilibrium,0,0,0,9,16,True,-7.606787595084845,-0.058944190755842146,-15.155061439438269,-11.449907180698983,-36.044470450555885,-34.184677807980584,-61.20538326506729,-59.72495209145081
2018-08-24,1697.0,25.434999465942383,13.2,10.0,2.1,8.0,,10.0,,43.3,Trough - Accumulation Zone,0,1,1,10,17,True,-10.842663523865644,-3.4401416094843262,-11.431938715380083,-10.045214699520406,-28.28520919269299,-29.310006212849913,-60.872127283441365,-61.03007701759209
2018-08-28,1684.0,25.434999465942383,11.5,10.0,2.1,8.0,,10.0,,41.6,Trough - Accumulation Zone,0,2,0,0,18,True,-12.292161520190023,-3.4401416094843262,-9.501187648456057,-10.045214699520406,-20.486935866983373,-27.186943791518203,-60.98574821852731,-62.43365242460499
2018-08-29,1661.0,25.434999465942383,10.5,10.0,2.5,8.0,,10.0,,41.0,Trough - Accumulation Zone,0,0,0,1,19,True,-10.65623118603251,-3.4401416094843262,-7.28476821192053,-9.809313875652265,-19.927754364840457,-32.92706969077855,-60.9271523178808,-62.35895199682945
2018-08-30,1614.0,25.434999465942383,9.8,10.0,1.5,8.0,,10.0,,39.3,Trough - Accumulation Zone,0,0,0,2,20,True,-7.68277571251549,-3.4401416094843262,-3.6555142503097895,-9.809313875652265,-20.63197026022305,-35.56123556599738,-60.03717472118959,-62.25673055616067
2018-08-31,1579.0,25.434999465942383,9.2,10.0,0.6,8.0,,10.0,,37.8,Trough - Accumulation Zone,0,1,1,3,21,True,-6.1431285623812535,-3.4401416094843262,-0.5699810006333123,-9.809313875652265,-22.039265357821407,-35.51405240165831,-59.02469917669411,-60.71555008468148
2018-09-04,1513.0,24.559999465942383,6.0,10.0,0.0,8.0,,10.0,,34.0,Trough - Accumulation Zone,0,2,0,4,1,False,-4.890945142101785,-4.641691426863779,4.03172504957039,-6.596086999640353,-20.48909451421018,-28.135179143608212,-56.774619960343685,-58.91693659611107
2018-09-05,1477.0,24.559999465942383,3.9,10.0,0.0,8.0,,10.0,,31.9,Trough - Accumulation Zone,0,0,0,5,2,False,-4.468517264725795,-7.166124866258435,5.213270142180095,-6.596086999640353,-16.24915368991198,-24.51139528224761,-54.16384563303994,-55.13029032005792
2018-09-06,1484.0,24.559999465942383,4.2,10.0,0.0,8.0,,10.0,,32.2,Trough - Accumulation Zone,0,0,0,6,3,False,-6.873315363881402,-6.148209534677595,3.5040431266846364,-11.13598844656158,-9.770889487870619,-24.51139528224761,-50.80862533692723,-55.35423293557813
2018-09-07,1490.0,24.559999465942383,5.0,10.0,0.0,8.0,,10.0,,33.0,Trough - Accumulation Zone,0,1,1,7,4,False,-8.322147651006711,-7.5732847860286405,2.684563758389262,-11.13598844656158,-7.919463087248323,-24.51139528224761,-51.61073825503356,-58.143322652646724
2018-09-10,1482.0,24.559999465942383,5.0,10.0,0.0,8.0,,10.0,,33.0,Trough - Accumulation Zone,0,2,0,8,5,False,-8.434547908232119,-7.5732847860286405,1.417004048582996,-13.163680260331349,-6.5452091767881235,-24.51139528224761,-51.956815114709855,-59.35260578698597
2018-09-11,1439.0,23.420000076293945,3.0,10.0,0.0,8.0,,10.0,,31.0,Trough - Accumulation Zone,0,3,0,0,6,False,-5.767894371091035,-3.0742925320623105,3.7526059763724806,-8.93680787860402,-5.2119527449617795,-22.92912391861599,-50.72967338429465,-54.60290377947401
2018-09-12,1411.0,22.799999237060547,1.9,10.0,0.0,8.0,,10.0,,29.9,Trough - Accumulation Zone,0,0,0,1,7,False,-2.6931254429482636,-2.2806954728744064,7.370659107016301,-1.7105236960469192,-4.110559886605245,-20.416661995893175,-50.744153082919915,-54.5833338213246
2018-09-13,1382.0,23.049999237060547,1.5,10.0,0.0,8.0,,10.0,,29.5,Trough - Accumulation Zone,0,0,0,2,8,False,1.0130246020260492,-3.9479387311604683,14.254703328509407,0.43384114871876533,-1.2301013024602026,-20.99783215960363,-50.07235890014472,-54.6941423625207
2018-09-14,1366.0,22.700000762939453,1.4,10.0,0.0,8.0,,10.0,,29.4,Trough - Accumulation Zone,0,1,1,3,9,False,3.4407027818448026,0.15418434465098074,15.95900439238653,-0.22026935122755223,2.562225475841874,-19.779742412155677,-49.56076134699854,-54.03083670088187
2018-09-17,1357.0,22.700000762939453,1.3,10.0,0.0,8.0,,10.0,,29.3,Trough - Accumulation Zone,0,2,0,4,10,False,5.674281503316139,1.1013215488880326,16.28592483419307,-0.22026935122755223,3.6109064112011793,-17.995598478087086,-49.6683861459101,-56.06608265389992
2018-09-18,1356.0,22.700000762939453,1.3,10.0,0.0,8.0,,10.0,,29.3,Trough - Accumulation Zone,0,3,0,5,11,False,6.932153392330384,-0.7224733891264999,14.601769911504425,-1.9383282787195704,2.8761061946902653,-17.995598478087086,-49.11504424778761,-56.06167558639205
2018-09-19,1373.0,22.280000686645508,1.5,10.0,0.0,8.0,,10.0,,29.5,Trough - Accumulation Zone,0,0,0,6,12,False,9.468317552804079,2.6929912730241927,13.983976693372178,-0.08976865865025073,0.3641660597232338,-16.449734302405663,-49.59941733430444,-54.914722770565916
2018-09-20,1396.0,22.13999938964844,2.1,10.0,0.0,8.0,,10.0,,30.1,Trough - Accumulation Zone,0,0,0,7,13,False,9.169054441260744,3.342365815349333,12.893982808022923,0.31616845868994725,-5.587392550143266,-15.921407930021855,-50.64469914040115,-57.72809185184777
2018-09-21,1413.0,22.73500061035156,2.5,10.0,0.0,8.0,,10.0,,30.5,Trough - Accumulation Zone,0,1,1,8,14,False,8.987968860580326,0.9016930644493538,11.748053786270347,-1.6054530957521553,-9.483368719037509,-18.121841779751268,-51.52158527954707,-59.0939083304865
2018-09-24,1434.0,22.950000762939453,3.1,10.0,0.0,8.0,,10.0,,31.1,Trough - Accumulation Zone,0,2,0,9,15,False,8.437935843793584,-0.043573980607376245,9.9721059972106,-2.5272326990187337,-11.366806136680614,-22.04793553411162,-52.998605299860536,-58.888888427172944
2018-09-25,1450.0,22.535999298095703,3.4,10.0,0.0,8.0,,10.0,,31.4,Trough - Accumulation Zone,0,3,0,0,16,True,8.275862068965518,1.792692796170136,6.620689655172414,-5.151754234363185,-11.586206896551724,-17.953495087832323,-53.6551724137931,-57.578981552308974
2018-09-26,1503.0,22.8799991607666,5.2,10.0,0.0,8.0,,10.0,,33.2,Trough - Accumulation Zone,0,0,0,1,17,True,4.723885562208915,0.26224377400285387,0.8649367930805056,-6.5777937760911005,-15.701929474384565,-19.187060973219676,-53.49301397205589,-58.784962189396225
2018-09-27,1524.0,22.8799991607666,6.0,10.0,0.0,8.0,,10.0,,34.0,Trough - Accumulation Zone,0,0,0,2,18,True,1.968503937007874,0.26224377400285387,-0.32808398950131235,-6.5777937760911005,-17.322834645669293,-21.67831847204696,-53.34645669291339,-58.28234079369549
2018-09-28,1540.0,22.940000534057617,6.8,10.0,0.0,8.0,,10.0,,34.8,Trough - Accumulation Zone,0,1,1,3,19,True,-0.2597402597402597,-4.860504556060459,-1.1688311688311688,-6.822146894609513,-19.025974025974026,-21.883174982105096,-53.63636363636364,-57.91194634613455
2018-10-01,1555.0,22.940000534057617,7.3,10.0,0.2,8.0,,10.0,,35.5,Trough - Accumulation Zone,0,0,0,4,0,False,-1.607717041800643,-4.860504556060459,-2.70096463022508,-6.822146894609513,-18.84244372990354,-21.883174982105096,-53.37620578778135,-57.10549292281383
2018-10-02,1570.0,22.940000534057617,7.7,10.0,1.1,8.0,,10.0,,36.8,Trough - Accumulation Zone,0,1,0,5,1,False,-4.2675159235668785,-7.031389852656074,-5.095541401273886,-6.822146894609513,-21.146496815286625,-21.883174982105096,-53.2484076433121,-57.69398562437853
2018-10-03,1574.0,22.940000534057617,7.7,10.0,2.0,8.0,,10.0,,37.7,Trough - Accumulation Zone,0,0,0,6,2,False,-5.146124523506988,-7.031389852656074,-6.607369758576874,-6.822146894609513,-24.45997458703939,-25.414122876983413,-53.748411689961884,-59.65562380567261
2018-10-04,1554.0,22.940000534057617,6.5,10.0,3.1,8.0,,10.0,,37.6,Trough - Accumulation Zone,0,0,0,7,3,False,-2.5096525096525095,-2.310377830456665,-6.241956241956242,-6.822146894609513,-24.774774774774773,-25.414122876983413,-53.28185328185329,-57.86835337033235
2018-10-05,1536.0,21.825000762939453,5.7,10.0,2.6,8.0,,10.0,,36.3,Trough - Accumulation Zone,0,1,1,8,4,False,2.799479166666667,6.071014017285969,-7.03125,-13.722798325483435,-25.325520833333332,-21.489119679764695,-51.953125,-53.580759628985966
2018-10-08,1530.0,21.825000762939453,5.5,10.0,3.3,8.0,,10.0,,36.8,Trough - Accumulation Zone,0,2,0,9,5,False,3.5294117647058822,3.7800633528120464,-8.823529411764707,-17.479956016935333,-28.366013071895424,-21.489119679764695,-51.045751633986924,-53.84192436919416
2018-10-09,1503.0,21.32699966430664,4.6,10.0,1.6,8.0,,10.0,,34.2,Trough - Accumulation Zone,0,3,0,0,6,False,4.990019960079841,6.203404018605766,-13.24018629407851,-18.600830479658793,-29.80705256154358,-21.859609050314404,-48.96872920825017,-51.07140908769762
2018-10-10,1493.0,21.32699966430664,4.4,10.0,0.3,8.0,,10.0,,32.7,Trough - Accumulation Zone,0,0,0,1,7,False,4.085733422638982,4.374738965916007,-17.54855994641661,-19.819943495902603,-27.863362357669125,-21.859609050314404,-47.086403215003344,-49.71163056086442
2018-10-11,1515.0,22.40999984741211,5.7,10.0,0.1,8.0,,10.0,,33.8,Trough - Accumulation Zone,0,0,0,2,8,False,3.3003300330033,-0.6693423451655746,-24.29042904290429,-28.290942417476316,-26.600660066006597,-22.936186633852213,-45.808580858085804,-50.52208668878316
2018-10-12,1579.0,23.149999618530277,9.3,10.0,1.7,8.0,,10.0,,39.0,Trough - Accumulation Zone,0,1,1,3,9,False,-0.18999366687777072,-4.060477535840661,-28.752374920835972,-28.164149309725172,-34.3888537048765,-32.5917935232042,-46.16846105129829,-52.48380051291613
2018-10-15,1584.0,22.649999618530277,10.8,10.0,3.2,8.0,,10.0,,42.0,Trough - Accumulation Zone,0,2,0,4,10,False,-0.31565656565656564,-1.2361977219099274,-32.82828282828283,-26.57836891457883,-38.005050505050505,-31.103753620067774,-45.13888888888889,-51.19205081075794
2018-10-16,1578.0,22.649999618530277,12.1,10.0,3.3,8.0,,10.0,,43.4,Trough - Accumulation Zone,0,3,0,5,11,False,-0.06337135614702154,-1.2361977219099274,-36.05830164765526,-35.271520977087995,-40.49429657794677,-32.60485386130318,-43.662864385297844,-49.64238265153128
2018-10-17,1554.0,22.26000022888184,11.7,10.0,2.9,8.0,,10.0,,42.6,Trough - Accumulation Zone,0,0,0,6,12,False,-0.5148005148005148,-3.9757422272330976,-34.36293436293436,-28.032343697022565,-41.76319176319176,-32.18778027035511,-41.24839124839125,-46.04672010156075
2018-10-18,1565.0,22.26000022888184,12.0,10.0,3.0,8.0,,10.0,,43.0,Trough - Accumulation Zone,0,0,0,7,13,False,-3.1309904153354635,-3.9757422272330976,-34.12140575079872,-28.6163513929086,-45.5591054313099,-39.6451020598594,-35.39936102236422,-44.36208400028414
2018-10-19,1576.0,22.209999084472656,12.4,10.0,3.3,8.0,,10.0,,43.7,Trough - Accumulation Zone,0,1,1,8,14,False,-3.616751269035533,-3.7595637951035155,-35.088832487309645,-28.397116013175733,-49.42893401015229,-43.471405570866644,-34.51776649746193,-44.700584897370724
2018-10-22,1579.0,22.3700008392334,12.5,10.0,4.1,8.0,,10.0,,44.6,Trough - Accumulation Zone,0,2,0,9,15,False,-3.609879670677644,-4.447924907934408,-36.478784040531984,-32.7671014858646,-54.338188727042436,-45.39562049919669,-37.61874604179861,-45.23468956303471
2018-10-23,1577.0,22.3700008392334,12.8,10.0,6.4,8.0,,10.0,,47.2,Mid-Cycle Equilibrium,0,3,0,0,16,True,-4.058338617628408,-4.447924907934408,-36.08116677235257,-30.469381683979872,-57.641090678503495,-45.5744312294264,-40.646797717184526,-50.35762572364353
2018-10-24,1546.0,21.375,11.9,10.0,5.1,8.0,,10.0,,45.0,Mid-Cycle Equilibrium,0,0,0,1,17,True,-3.6222509702457955,0.0,-29.301423027166884,-21.637426900584796,-58.279430789133244,-39.83625891612984,-39.19793014230272,-44.84210544162327
2018-10-25,1516.0,21.375,11.1,10.0,4.1,8.0,,10.0,,43.2,Trough - Accumulation Zone,0,0,0,2,18,True,-3.034300791556728,0.0,-19.722955145118735,-15.883043077256945,-58.17941952506597,-41.42689844321089,-35.75197889182058,-44.58479407237984
2018-10-26,1519.0,21.375,11.4,10.0,4.2,8.0,,10.0,,43.6,Trough - Accumulation Zone,0,1,1,3,19,True,-4.081632653061225,0.0,-11.84990125082291,-13.356723004614402,-58.59117840684661,-42.09590711091694,-33.31138907175774,-42.69005847953216
2018-10-29,1522.0,21.375,11.5,10.0,5.8,8.0,,10.0,,45.3,Mid-Cycle Equilibrium,0,2,0,4,20,True,-6.176084099868594,-11.906433105468766,-12.614980289093298,-20.187137001439144,-58.67279894875165,-45.02923976608187,-32.58869908015768,-43.3216384976928
2018-10-30,1513.0,21.375,11.2,10.0,7.1,8.0,,10.0,,46.3,Mid-Cycle Equilibrium,0,0,0,5,21,True,-7.7990746860541975,-15.742688987687318,-15.33377395902181,-23.321640282346493,-59.6827495042961,-49.146199365805465,-31.0641110376735,-42.994150083664564
2018-10-31,1490.0,21.375,10.4,10.0,10.4,8.0,,10.0,,48.8,Mid-Cycle Equilibrium,0,0,0,6,22,True,-12.483221476510067,-18.783622875548247,-17.38255033557047,-23.265495077211256,-59.664429530201346,-48.44444230286001,-30.73825503355705,-44.79532074510006
2018-11-01,1470.0,21.375,9.7,10.0,12.2,8.0,,10.0,,49.9,Mid-Cycle Equilibrium,0,0,0,7,0,False,-16.258503401360542,-19.99999821534631,-18.16326530612245,-17.426902369449014,-59.523809523809526,-46.66666845132036,-29.795918367346943,-44.631578768903054
2018-11-02,1457.0,21.375,8.5,10.0,11.3,8.0,,10.0,,47.8,Mid-Cycle Equilibrium,0,0,1,8,1,False,-21.27659574468085,-24.818714878015353,-15.099519560741248,-13.263153611567983,-58.956760466712424,-45.403508414999095,-28.62045298558682,-43.74269184313323
2018-11-05,1428.0,18.82999992370605,5.7,10.0,20.0,8.0,,10.0,,53.7,Mid-Cycle Equilibrium,0,1,0,9,2,False,-21.218487394957982,-11.683487901504217,-6.23249299719888,-1.5400903311402183,-57.422969187675065,-38.21030124257229,-27.100840336134453,-37.14816736006841
2018-11-06,1395.0,18.010000228881836,4.4,10.0,20.0,8.0,,10.0,,52.4,Mid-Cycle Equilibrium,0,2,0,0,3,False,-23.727598566308245,-7.662415605648844,-1.6487455197132617,2.9428133254299977,-54.98207885304659,-38.450861203374934,-24.802867383512545,-33.564686282456826
2018-11-07,1304.0,17.360000610351562,1.7,10.0,20.0,8.0,,10.0,,49.7,Mid-Cycle Equilibrium,0,0,0,1,4,False,-22.62269938650307,-15.54723654198584,6.211656441717792,6.797236541985841,-50.99693251533742,-35.541479337789674,-18.788343558282207,-30.61636144694803
2018-11-08,1231.0,17.100000381469727,0.2,10.0,18.6,8.0,,10.0,,46.8,Mid-Cycle Equilibrium,0,1,0,2,5,False,-17.140536149471973,-6.315788886627089,10.804224207961008,5.555548739170081,-48.41592201462226,-35.73099692426097,-13.241267262388302,-28.450296001539265
2018-11-09,1147.0,16.06999969482422,0.0,10.0,11.9,8.0,,10.0,,39.9,Trough - Accumulation Zone,0,2,1,3,6,False,-10.113339145597209,-1.120095550216087,17.959895379250217,12.912263860264812,-45.77157802964255,-32.233972930129084,-7.061900610287706,-24.05102579039246
2018-11-12,1125.0,16.6299991607666,0.0,10.0,11.4,8.0,,10.0,,39.4,Trough - Accumulation Zone,0,3,0,4,7,False,-9.066666666666666,-4.371613466776634,21.333333333333336,9.500902005055908,-44.0,-35.688513322022274,-3.822222222222222,-25.646419752746585
2018-11-13,1064.0,16.6299991607666,0.0,10.0,13.4,8.0,,10.0,,41.4,Trough - Accumulation Zone,0,4,0,5,8,False,-5.733082706766917,-9.561029940787316,31.67293233082707,9.500902005055908,-40.41353383458647,-34.30546757627588,4.041353383458646,-24.738421974584206
2018-11-14,1009.0,14.66100025177002,0.0,10.0,2.3,8.0,,10.0,,30.3,Trough - Accumulation Zone,0,0,0,6,9,False,-0.09910802775024777,6.090987202186574,39.345887016848366,26.96950720583187,-36.868186323092175,-24.357138243354186,8.721506442021804,-16.92244665431139
2018-11-15,1020.0,16.020000457763672,0.0,10.0,2.7,8.0,,10.0,,30.7,Trough - Accumulation Zone,0,1,0,7,10,False,7.156862745098039,4.556801007346745,36.76470588235294,16.19849712361833,-36.37254901960784,-30.36829329449105,7.450980392156863,-23.533085830447902
2018-11-16,1031.0,15.890000343322754,0.0,10.0,3.1,8.0,,10.0,,31.1,Trough - Accumulation Zone,0,2,1,8,11,False,18.040737148399614,13.152921043150432,33.656644034917555,17.149146437498352,-36.85741998060136,-30.144744231335807,6.9835111542192045,-21.68030568952241
2018-11-19,1023.0,15.902999877929688,0.0,10.0,8.9,8.0,,10.0,,36.9,Trough - Accumulation Zone,0,3,0,9,12,False,30.889540566959923,16.456018360824356,28.83675464320626,17.05338561281266,-35.67937438905181,-30.579135719076316,9.67741935483871,-21.461360328299524
2018-11-20,1003.0,15.039999961853027,0.0,10.0,3.6,8.0,,10.0,,31.6,Trough - Accumulation Zone,0,4,0,0,13,False,32.60219341974078,13.430847800617135,27.517447657028914,23.769945600616033,-33.79860418743769,-28.789893182769465,13.758723828514457,-16.888297661538576
2018-11-21,1008.0,15.553999900817873,0.0,10.0,2.0,8.0,,10.0,,30.0,Trough - Accumulation Zone,0,0,0,1,14,False,27.083333333333332,5.374819944460752,26.091269841269842,15.018641530965493,-33.63095238095239,-31.760316393749903,12.896825396825399,-20.1170099655104
2018-11-23,1093.0,16.75,0.0,10.0,3.4,8.0,,10.0,,31.4,Trough - Accumulation Zone,0,1,1,2,15,False,12.625800548947849,-2.0776093895755596,17.29185727355901,10.388058335033817,-39.341262580054895,-38.80597014925373,4.117108874656908,-26.597014469886904
2018-11-26,1217.0,17.979999542236328,0.1,10.0,4.3,8.0,,10.0,,32.4,Trough - Accumulation Zone,0,2,0,3,16,True,-1.1503697617091209,-1.835372258663638,4.108463434675431,2.836486328510789,-45.43960558751027,-44.872080340327024,-7.559572719802794,-32.786427442567906
2018-11-27,1339.0,18.520000457763672,2.2,10.0,20.0,8.0,,10.0,,50.2,Mid-Cycle Equilibrium,0,3,0,4,17,True,-7.617625093353249,0.10799382974792308,-5.8999253174010455,-3.2397428004285147,-50.933532486930545,-48.40712705722273,-17.475728155339805,-35.15118827198956
2018-11-28,1330.0,17.059999465942383,2.3,10.0,20.0,8.0,,10.0,,50.3,Mid-Cycle Equilibrium,0,0,0,5,18,True,0.6766917293233082,8.675272543469607,-6.2406015037593985,5.041035388473599,-51.203007518796994,-43.880418181169716,-18.796992481203006,-30.480656342610807
2018-11-29,1281.0,16.389999389648438,1.2,10.0,20.0,8.0,,10.0,,49.2,Mid-Cycle Equilibrium,0,1,0,6,19,True,7.103825136612022,13.11776452680529,-1.483216237314598,9.334964878716361,-49.64871194379391,-41.427695308317844,-17.096018735362996,-26.26601288478636
2018-11-30,1231.0,16.402000427246094,0.4,10.0,18.6,8.0,,10.0,,47.0,Mid-Cycle Equilibrium,0,2,1,7,20,True,12.510154346060116,13.034998369648388,0.5686433793663688,9.254966525462557,-47.44110479285134,-39.08060379292814,-11.860276198212835,-24.490916313423817
2018-12-03,1203.0,17.649999618530273,0.2,10.0,3.2,8.0,,10.0,,31.4,Trough - Accumulation Zone,0,3,0,8,1,False,13.383208645054031,2.266286839521086,-1.1637572734829593,-3.059484531726449,-45.6359102244389,-42.83285908972676,-9.14380714879468,-29.9150132979485
2018-12-04,1237.0,18.540000915527344,0.5,10.0,6.4,13.0,,10.0,,39.9,Trough - Accumulation Zone,0,4,0,0,2,False,9.377526273241713,-2.1305309506908223,-5.497170573969281,-7.713054123843914,-45.270816491511724,-40.560949764924956,-8.24575586095392,-33.19849181609621
