date,portid,portname,country,hub_code,daily_port_calls_total,daily_port_calls_dry_bulk,daily_port_calls_tanker,daily_port_calls_container,import_dry_bulk_kt,export_dry_bulk_kt,import_tanker_kt,export_tanker_kt
2022-06-03,port481,Houston (US-TX),United States,port481,18.0,1.0,12.0,2.0,,,,
2022-06-04,port481,Houston (US-TX),United States,port481,23.0,2.0,14.0,5.0,,,,
2022-06-05,port481,Houston (US-TX),United States,port481,21.0,4.0,12.0,1.0,,,,
2022-06-06,port481,Houston (US-TX),United States,port481,20.0,3.0,15.0,1.0,,,,
2022-06-07,port481,Houston (US-TX),United States,port481,27.0,4.0,17.0,5.0,,,,
2022-06-08,port481,Houston (US-TX),United States,port481,21.0,3.0,16.0,1.0,,,,
2022-06-09,port481,Houston (US-TX),United States,port481,18.0,3.0,11.0,2.0,,,,
2022-06-10,port481,Houston (US-TX),United States,port481,21.0,1.0,13.0,4.0,,,,
2022-06-11,port481,Houston (US-TX),United States,port481,22.0,2.0,13.0,3.0,,,,
2022-06-12,port481,Houston (US-TX),United States,port481,17.0,1.0,12.0,3.0,,,,
2022-06-13,port481,Houston (US-TX),United States,port481,20.0,1.0,15.0,1.0,,,,
2022-06-14,port481,Houston (US-TX),United States,port481,18.0,2.0,13.0,2.0,,,,
2022-06-15,port481,Houston (US-TX),United States,port481,21.0,2.0,14.0,3.0,,,,
2022-06-16,port481,Houston (US-TX),United States,port481,27.0,5.0,18.0,1.0,,,,
2022-06-17,port481,Houston (US-TX),United States,port481,19.0,2.0,11.0,4.0,,,,
2022-06-18,port481,Houston (US-TX),United States,port481,21.0,4.0,14.0,3.0,,,,
2022-06-19,port481,Houston (US-TX),United States,port481,18.0,1.0,15.0,1.0,,,,
2022-06-20,port481,Houston (US-TX),United States,port481,17.0,1.0,9.0,4.0,,,,
2022-06-21,port481,Houston (US-TX),United States,port481,18.0,3.0,11.0,2.0,,,,
2022-06-22,port481,Houston (US-TX),United States,port481,22.0,1.0,16.0,1.0,,,,
2022-06-23,port481,Houston (US-TX),United States,port481,21.0,6.0,13.0,2.0,,,,
2022-06-24,port481,Houston (US-TX),United States,port481,16.0,0.0,14.0,1.0,,,,
2022-06-25,port481,Houston (US-TX),United States,port481,25.0,4.0,14.0,5.0,,,,
2022-06-26,port481,Houston (US-TX),United States,port481,14.0,1.0,9.0,2.0,,,,
2022-06-27,port481,Houston (US-TX),United States,port481,25.0,2.0,18.0,4.0,,,,
2022-06-28,port481,Houston (US-TX),United States,port481,14.0,0.0,11.0,1.0,,,,
2022-06-29,port481,Houston (US-TX),United States,port481,18.0,3.0,13.0,2.0,,,,
2022-06-30,port481,Houston (US-TX),United States,port481,25.0,7.0,11.0,4.0,,,,
2022-07-01,port481,Houston (US-TX),United States,port481,14.0,2.0,9.0,3.0,,,,
2022-07-02,port481,Houston (US-TX),United States,port481,17.0,3.0,11.0,1.0,,,,
2022-07-03,port481,Houston (US-TX),United States,port481,15.0,1.0,12.0,1.0,,,,
2022-07-04,port481,Houston (US-TX),United States,port481,14.0,1.0,8.0,4.0,,,,
2022-07-05,port481,Houston (US-TX),United States,port481,24.0,3.0,16.0,2.0,,,,
2022-07-06,port481,Houston (US-TX),United States,port481,24.0,2.0,20.0,1.0,,,,
2022-07-07,port481,Houston (US-TX),United States,port481,22.0,1.0,16.0,3.0,,,,
2022-07-08,port481,Houston (US-TX),United States,port481,21.0,2.0,15.0,1.0,,,,
2022-07-09,port481,Houston (US-TX),United States,port481,24.0,5.0,13.0,3.0,,,,
2022-07-10,port481,Houston (US-TX),United States,port481,18.0,1.0,14.0,2.0,,,,
2022-07-11,port481,Houston (US-TX),United States,port481,30.0,3.0,18.0,5.0,,,,
2022-07-12,port481,Houston (US-TX),United States,port481,15.0,1.0,12.0,2.0,,,,
2022-07-13,port481,Houston (US-TX),United States,port481,27.0,5.0,16.0,2.0,,,,
2022-07-14,port481,Houston (US-TX),United States,port481,18.0,3.0,12.0,2.0,,,,
2022-07-15,port481,Houston (US-TX),United States,port481,23.0,3.0,16.0,2.0,,,,
2022-07-16,port481,Houston (US-TX),United States,port481,18.0,2.0,11.0,3.0,,,,
2022-07-17,port481,Houston (US-TX),United States,port481,19.0,0.0,15.0,2.0,,,,
2022-07-18,port481,Houston (US-TX),United States,port481,23.0,1.0,18.0,3.0,,,,
2022-07-19,port481,Houston (US-TX),United States,port481,23.0,2.0,15.0,5.0,,,,
2022-07-20,port481,Houston (US-TX),United States,port481,20.0,4.0,12.0,2.0,,,,
2022-07-21,port481,Houston (US-TX),United States,port481,23.0,2.0,16.0,4.0,,,,
2022-07-22,port481,Houston (US-TX),United States,port481,23.0,1.0,18.0,0.0,,,,
2022-07-23,port481,Houston (US-TX),United States,port481,15.0,0.0,10.0,4.0,,,,
2022-07-24,port481,Houston (US-TX),United States,port481,18.0,0.0,13.0,2.0,,,,
2022-07-25,port481,Houston (US-TX),United States,port481,25.0,3.0,17.0,3.0,,,,
2022-07-26,port481,Houston (US-TX),United States,port481,20.0,2.0,11.0,4.0,,,,
2022-07-27,port481,Houston (US-TX),United States,port481,19.0,2.0,11.0,4.0,,,,
2022-07-28,port481,Houston (US-TX),United States,port481,25.0,0.0,21.0,3.0,,,,
2022-07-29,port481,Houston (US-TX),United States,port481,23.0,2.0,19.0,1.0,,,,
2022-07-30,port481,Houston (US-TX),United States,port481,23.0,1.0,15.0,4.0,,,,
2022-07-31,port481,Houston (US-TX),United States,port481,17.0,0.0,12.0,3.0,,,,
2022-08-01,port481,Houston (US-TX),United States,port481,20.0,4.0,13.0,1.0,,,,
2022-08-02,port481,Houston (US-TX),United States,port481,22.0,4.0,11.0,1.0,,,,
2022-08-03,port481,Houston (US-TX),United States,port481,23.0,2.0,14.0,3.0,,,,
2022-08-04,port481,Houston (US-TX),United States,port481,24.0,3.0,18.0,3.0,,,,
2022-08-05,port481,Houston (US-TX),United States,port481,16.0,1.0,12.0,2.0,,,,
2022-08-06,port481,Houston (US-TX),United States,port481,14.0,2.0,9.0,2.0,,,,
2022-08-07,port481,Houston (US-TX),United States,port481,25.0,1.0,16.0,3.0,,,,
2022-08-08,port481,Houston (US-TX),United States,port481,28.0,2.0,21.0,4.0,,,,
2022-08-09,port481,Houston (US-TX),United States,port481,22.0,1.0,16.0,3.0,,,,
2022-08-10,port481,Houston (US-TX),United States,port481,16.0,3.0,8.0,3.0,,,,
2022-08-11,port481,Houston (US-TX),United States,port481,18.0,3.0,9.0,3.0,,,,
2022-08-12,port481,Houston (US-TX),United States,port481,18.0,1.0,14.0,1.0,,,,
2022-08-13,port481,Houston (US-TX),United States,port481,24.0,2.0,16.0,5.0,,,,
2022-08-14,port481,Houston (US-TX),United States,port481,15.0,3.0,8.0,3.0,,,,
2022-08-15,port481,Houston (US-TX),United States,port481,27.0,4.0,18.0,2.0,,,,
2022-08-16,port481,Houston (US-TX),United States,port481,18.0,0.0,14.0,2.0,,,,
2022-08-17,port481,Houston (US-TX),United States,port481,21.0,1.0,17.0,2.0,,,,
2022-08-18,port481,Houston (US-TX),United States,port481,25.0,2.0,18.0,3.0,,,,
2022-08-19,port481,Houston (US-TX),United States,port481,22.0,2.0,14.0,4.0,,,,
2022-08-20,port481,Houston (US-TX),United States,port481,16.0,4.0,9.0,2.0,,,,
2022-08-21,port481,Houston (US-TX),United States,port481,18.0,1.0,15.0,2.0,,,,
2022-08-22,port481,Houston (US-TX),United States,port481,25.0,2.0,15.0,4.0,,,,
2022-08-23,port481,Houston (US-TX),United States,port481,19.0,1.0,15.0,1.0,,,,
2022-08-24,port481,Houston (US-TX),United States,port481,19.0,1.0,14.0,3.0,,,,
2022-08-25,port481,Houston (US-TX),United States,port481,25.0,3.0,18.0,2.0,,,,
2022-08-26,port481,Houston (US-TX),United States,port481,22.0,1.0,16.0,4.0,,,,
2022-08-27,port481,Houston (US-TX),United States,port481,13.0,3.0,7.0,2.0,,,,
2022-08-28,port481,Houston (US-TX),United States,port481,19.0,1.0,14.0,3.0,,,,
2022-08-29,port481,Houston (US-TX),United States,port481,27.0,2.0,20.0,2.0,,,,
2022-08-30,port481,Houston (US-TX),United States,port481,21.0,2.0,12.0,4.0,,,,
2022-08-31,port481,Houston (US-TX),United States,port481,15.0,1.0,11.0,1.0,,,,
2022-09-01,port481,Houston (US-TX),United States,port481,38.0,9.0,20.0,6.0,,,,
2022-09-02,port481,Houston (US-TX),United States,port481,24.0,3.0,17.0,1.0,,,,
2022-09-03,port481,Houston (US-TX),United States,port481,18.0,3.0,10.0,3.0,,,,
2022-09-04,port481,Houston (US-TX),United States,port481,16.0,2.0,10.0,3.0,,,,
2022-09-05,port481,Houston (US-TX),United States,port481,18.0,3.0,12.0,1.0,,,,
2022-09-06,port481,Houston (US-TX),United States,port481,22.0,1.0,16.0,2.0,,,,
2022-09-07,port481,Houston (US-TX),United States,port481,18.0,2.0,13.0,3.0,,,,
2022-09-08,port481,Houston (US-TX),United States,port481,21.0,2.0,13.0,2.0,,,,
2022-09-09,port481,Houston (US-TX),United States,port481,26.0,4.0,18.0,4.0,,,,
2022-09-10,port481,Houston (US-TX),United States,port481,16.0,4.0,10.0,1.0,,,,
2022-09-11,port481,Houston (US-TX),United States,port481,18.0,3.0,13.0,2.0,,,,
2022-09-12,port481,Houston (US-TX),United States,port481,23.0,3.0,14.0,4.0,,,,
2022-09-13,port481,Houston (US-TX),United States,port481,18.0,1.0,12.0,3.0,,,,
2022-09-14,port481,Houston (US-TX),United States,port481,19.0,1.0,15.0,2.0,,,,
2022-09-15,port481,Houston (US-TX),United States,port481,25.0,5.0,16.0,4.0,,,,
2022-09-16,port481,Houston (US-TX),United States,port481,22.0,4.0,16.0,1.0,,,,
2022-09-17,port481,Houston (US-TX),United States,port481,18.0,1.0,13.0,2.0,,,,
2022-09-18,port481,Houston (US-TX),United States,port481,18.0,2.0,12.0,2.0,,,,
2022-09-19,port481,Houston (US-TX),United States,port481,25.0,4.0,16.0,5.0,,,,
2022-09-20,port481,Houston (US-TX),United States,port481,16.0,2.0,13.0,1.0,,,,
2022-09-21,port481,Houston (US-TX),United States,port481,21.0,3.0,13.0,4.0,,,,
2022-09-22,port481,Houston (US-TX),United States,port481,22.0,4.0,16.0,1.0,,,,
2022-09-23,port481,Houston (US-TX),United States,port481,16.0,1.0,12.0,3.0,,,,
2022-09-24,port481,Houston (US-TX),United States,port481,20.0,4.0,15.0,1.0,,,,
2022-09-25,port481,Houston (US-TX),United States,port481,26.0,4.0,18.0,3.0,,,,
2022-09-26,port481,Houston (US-TX),United States,port481,20.0,3.0,13.0,2.0,,,,
2022-09-27,port481,Houston (US-TX),United States,port481,13.0,1.0,9.0,1.0,,,,
2022-09-28,port481,Houston (US-TX),United States,port481,18.0,3.0,8.0,4.0,,,,
2022-09-29,port481,Houston (US-TX),United States,port481,23.0,2.0,16.0,4.0,,,,
2022-09-30,port481,Houston (US-TX),United States,port481,19.0,3.0,12.0,3.0,,,,
2022-10-01,port481,Houston (US-TX),United States,port481,20.0,3.0,12.0,3.0,,,,
2022-10-02,port481,Houston (US-TX),United States,port481,24.0,4.0,17.0,2.0,,,,
2022-10-03,port481,Houston (US-TX),United States,port481,17.0,4.0,9.0,1.0,,,,
2022-10-04,port481,Houston (US-TX),United States,port481,25.0,2.0,17.0,3.0,,,,
2022-10-05,port481,Houston (US-TX),United States,port481,25.0,1.0,17.0,5.0,,,,
2022-10-06,port481,Houston (US-TX),United States,port481,28.0,4.0,19.0,3.0,,,,
2022-10-07,port481,Houston (US-TX),United States,port481,24.0,2.0,16.0,4.0,,,,
2022-10-08,port481,Houston (US-TX),United States,port481,19.0,3.0,13.0,2.0,,,,
2022-10-09,port481,Houston (US-TX),United States,port481,23.0,1.0,19.0,2.0,,,,
2022-10-10,port481,Houston (US-TX),United States,port481,24.0,3.0,16.0,2.0,,,,
2022-10-11,port481,Houston (US-TX),United States,port481,16.0,2.0,11.0,2.0,,,,
2022-10-12,port481,Houston (US-TX),United States,port481,17.0,1.0,12.0,4.0,,,,
2022-10-13,port481,Houston (US-TX),United States,port481,20.0,3.0,12.0,2.0,,,,
2022-10-14,port481,Houston (US-TX),United States,port481,24.0,2.0,15.0,4.0,,,,
2022-10-15,port481,Houston (US-TX),United States,port481,25.0,3.0,18.0,2.0,,,,
2022-10-16,port481,Houston (US-TX),United States,port481,18.0,4.0,10.0,2.0,,,,
2022-10-17,port481,Houston (US-TX),United States,port481,27.0,2.0,17.0,3.0,,,,
2022-10-18,port481,Houston (US-TX),United States,port481,19.0,1.0,9.0,5.0,,,,
2022-10-19,port481,Houston (US-TX),United States,port481,15.0,2.0,11.0,1.0,,,,
2022-10-20,port481,Houston (US-TX),United States,port481,25.0,1.0,18.0,5.0,,,,
2022-10-21,port481,Houston (US-TX),United States,port481,25.0,2.0,16.0,2.0,,,,
2022-10-22,port481,Houston (US-TX),United States,port481,13.0,3.0,7.0,2.0,,,,
2022-10-23,port481,Houston (US-TX),United States,port481,19.0,0.0,13.0,4.0,,,,
2022-10-24,port481,Houston (US-TX),United States,port481,16.0,3.0,11.0,1.0,,,,
2022-10-25,port481,Houston (US-TX),United States,port481,18.0,0.0,14.0,2.0,,,,
2022-10-26,port481,Houston (US-TX),United States,port481,18.0,0.0,13.0,3.0,,,,
2022-10-27,port481,Houston (US-TX),United States,port481,20.0,2.0,14.0,3.0,,,,
2022-10-28,port481,Houston (US-TX),United States,port481,23.0,3.0,13.0,4.0,,,,
2022-10-29,port481,Houston (US-TX),United States,port481,18.0,1.0,13.0,3.0,,,,
2022-10-30,port481,Houston (US-TX),United States,port481,19.0,2.0,9.0,3.0,,,,
2022-10-31,port481,Houston (US-TX),United States,port481,23.0,2.0,18.0,2.0,,,,
2022-11-01,port481,Houston (US-TX),United States,port481,22.0,4.0,12.0,5.0,,,,
2022-11-02,port481,Houston (US-TX),United States,port481,27.0,2.0,21.0,4.0,,,,
2022-11-03,port481,Houston (US-TX),United States,port481,23.0,2.0,16.0,3.0,,,,
2022-11-04,port481,Houston (US-TX),United States,port481,22.0,4.0,13.0,4.0,,,,
2022-11-05,port481,Houston (US-TX),United States,port481,16.0,2.0,11.0,2.0,,,,
2022-11-06,port481,Houston (US-TX),United States,port481,17.0,1.0,10.0,3.0,,,,
2022-11-07,port481,Houston (US-TX),United States,port481,18.0,1.0,13.0,2.0,,,,
2022-11-08,port481,Houston (US-TX),United States,port481,25.0,2.0,16.0,4.0,,,,
2022-11-09,port481,Houston (US-TX),United States,port481,21.0,3.0,15.0,3.0,,,,
2022-11-10,port481,Houston (US-TX),United States,port481,23.0,2.0,15.0,3.0,,,,
2022-11-11,port481,Houston (US-TX),United States,port481,16.0,2.0,9.0,5.0,,,,
2022-11-12,port481,Houston (US-TX),United States,port481,16.0,2.0,11.0,2.0,,,,
2022-11-13,port481,Houston (US-TX),United States,port481,16.0,1.0,12.0,2.0,,,,
2022-11-14,port481,Houston (US-TX),United States,port481,20.0,2.0,17.0,1.0,,,,
2022-11-15,port481,Houston (US-TX),United States,port481,15.0,2.0,8.0,5.0,,,,
2022-11-16,port481,Houston (US-TX),United States,port481,17.0,1.0,12.0,2.0,,,,
2022-11-17,port481,Houston (US-TX),United States,port481,15.0,2.0,9.0,2.0,,,,
2022-11-18,port481,Houston (US-TX),United States,port481,25.0,5.0,16.0,4.0,,,,
2022-11-19,port481,Houston (US-TX),United States,port481,12.0,1.0,7.0,2.0,,,,
2022-11-20,port481,Houston (US-TX),United States,port481,15.0,2.0,8.0,3.0,,,,
2022-11-21,port481,Houston (US-TX),United States,port481,13.0,3.0,9.0,1.0,,,,
2022-11-22,port481,Houston (US-TX),United States,port481,23.0,2.0,16.0,5.0,,,,
2022-11-23,port481,Houston (US-TX),United States,port481,25.0,0.0,19.0,4.0,,,,
2022-11-24,port481,Houston (US-TX),United States,port481,4.0,1.0,3.0,0.0,,,,
2022-11-25,port481,Houston (US-TX),United States,port481,29.0,2.0,22.0,4.0,,,,
2022-11-26,port481,Houston (US-TX),United States,port481,14.0,2.0,10.0,2.0,,,,
2022-11-27,port481,Houston (US-TX),United States,port481,20.0,1.0,15.0,2.0,,,,
2022-11-28,port481,Houston (US-TX),United States,port481,23.0,2.0,14.0,6.0,,,,
2022-11-29,port481,Houston (US-TX),United States,port481,8.0,2.0,6.0,0.0,,,,
2022-11-30,port481,Houston (US-TX),United States,port481,36.0,5.0,25.0,4.0,,,,
2022-12-01,port481,Houston (US-TX),United States,port481,24.0,2.0,14.0,5.0,,,,
2022-12-02,port481,Houston (US-TX),United States,port481,21.0,2.0,13.0,2.0,,,,
2022-12-03,port481,Houston (US-TX),United States,port481,1.0,0.0,0.0,0.0,,,,
2022-12-04,port481,Houston (US-TX),United States,port481,20.0,1.0,15.0,1.0,,,,
2022-12-05,port481,Houston (US-TX),United States,port481,3.0,0.0,0.0,1.0,,,,
2022-12-06,port481,Houston (US-TX),United States,port481,37.0,3.0,28.0,4.0,,,,
2022-12-07,port481,Houston (US-TX),United States,port481,16.0,2.0,9.0,1.0,,,,
2022-12-08,port481,Houston (US-TX),United States,port481,23.0,5.0,12.0,4.0,,,,
2022-12-09,port481,Houston (US-TX),United States,port481,10.0,1.0,9.0,0.0,,,,
2022-12-10,port481,Houston (US-TX),United States,port481,13.0,1.0,8.0,4.0,,,,
2022-12-11,port481,Houston (US-TX),United States,port481,25.0,6.0,16.0,1.0,,,,
2022-12-12,port481,Houston (US-TX),United States,port481,29.0,1.0,22.0,4.0,,,,
2022-12-13,port481,Houston (US-TX),United States,port481,17.0,2.0,9.0,3.0,,,,
2022-12-14,port481,Houston (US-TX),United States,port481,21.0,0.0,13.0,5.0,,,,
2022-12-15,port481,Houston (US-TX),United States,port481,23.0,5.0,15.0,2.0,,,,
2022-12-16,port481,Houston (US-TX),United States,port481,24.0,2.0,13.0,6.0,,,,
2022-12-17,port481,Houston (US-TX),United States,port481,30.0,3.0,21.0,2.0,,,,
2022-12-18,port481,Houston (US-TX),United States,port481,18.0,1.0,12.0,3.0,,,,
2022-12-19,port481,Houston (US-TX),United States,port481,14.0,2.0,9.0,2.0,,,,
2022-12-20,port481,Houston (US-TX),United States,port481,16.0,5.0,10.0,1.0,,,,
2022-12-21,port481,Houston (US-TX),United States,port481,23.0,2.0,11.0,6.0,,,,
2022-12-22,port481,Houston (US-TX),United States,port481,20.0,1.0,14.0,2.0,,,,
2022-12-23,port481,Houston (US-TX),United States,port481,18.0,0.0,15.0,2.0,,,,
2022-12-24,port481,Houston (US-TX),United States,port481,14.0,2.0,11.0,0.0,,,,
2022-12-25,port481,Houston (US-TX),United States,port481,16.0,2.0,10.0,1.0,,,,
2022-12-26,port481,Houston (US-TX),United States,port481,19.0,2.0,13.0,2.0,,,,
2022-12-27,port481,Houston (US-TX),United States,port481,23.0,1.0,14.0,3.0,,,,
2022-12-28,port481,Houston (US-TX),United States,port481,21.0,2.0,15.0,3.0,,,,
2022-12-29,port481,Houston (US-TX),United States,port481,12.0,2.0,5.0,3.0,,,,
2022-12-30,port481,Houston (US-TX),United States,port481,26.0,3.0,17.0,4.0,,,,
2022-12-31,port481,Houston (US-TX),United States,port481,11.0,2.0,8.0,0.0,,,,
2023-01-01,port481,Houston (US-TX),United States,port481,0.0,0.0,0.0,0.0,,,,
2023-01-02,port481,Houston (US-TX),United States,port481,12.0,0.0,7.0,4.0,,,,
2023-01-03,port481,Houston (US-TX),United States,port481,19.0,0.0,15.0,3.0,,,,
2023-01-04,port481,Houston (US-TX),United States,port481,39.0,6.0,26.0,4.0,,,,
2023-01-05,port481,Houston (US-TX),United States,port481,24.0,5.0,14.0,4.0,,,,
2023-01-06,port481,Houston (US-TX),United States,port481,22.0,1.0,11.0,5.0,,,,
2023-01-07,port481,Houston (US-TX),United States,port481,21.0,1.0,18.0,1.0,,,,
2023-01-08,port481,Houston (US-TX),United States,port481,16.0,0.0,11.0,3.0,,,,
2023-01-09,port481,Houston (US-TX),United States,port481,22.0,4.0,14.0,2.0,,,,
2023-01-10,port481,Houston (US-TX),United States,port481,21.0,2.0,15.0,3.0,,,,
2023-01-11,port481,Houston (US-TX),United States,port481,26.0,4.0,18.0,4.0,,,,
2023-01-12,port481,Houston (US-TX),United States,port481,24.0,3.0,18.0,2.0,,,,
2023-01-13,port481,Houston (US-TX),United States,port481,20.0,3.0,11.0,3.0,,,,
2023-01-14,port481,Houston (US-TX),United States,port481,21.0,1.0,18.0,2.0,,,,
2023-01-15,port481,Houston (US-TX),United States,port481,22.0,3.0,15.0,2.0,,,,
2023-01-16,port481,Houston (US-TX),United States,port481,24.0,3.0,15.0,4.0,,,,
2023-01-17,port481,Houston (US-TX),United States,port481,14.0,0.0,10.0,2.0,,,,
2023-01-18,port481,Houston (US-TX),United States,port481,12.0,0.0,8.0,2.0,,,,
2023-01-19,port481,Houston (US-TX),United States,port481,36.0,2.0,26.0,6.0,,,,
2023-01-20,port481,Houston (US-TX),United States,port481,20.0,3.0,13.0,2.0,,,,
2023-01-21,port481,Houston (US-TX),United States,port481,16.0,0.0,11.0,2.0,,,,
2023-01-22,port481,Houston (US-TX),United States,port481,25.0,1.0,20.0,4.0,,,,
2023-01-23,port481,Houston (US-TX),United States,port481,22.0,3.0,12.0,2.0,,,,
2023-01-24,port481,Houston (US-TX),United States,port481,11.0,2.0,7.0,1.0,,,,
2023-01-25,port481,Houston (US-TX),United States,port481,18.0,0.0,12.0,4.0,,,,
2023-01-26,port481,Houston (US-TX),United States,port481,19.0,1.0,16.0,2.0,,,,
2023-01-27,port481,Houston (US-TX),United States,port481,16.0,1.0,10.0,4.0,,,,
2023-01-28,port481,Houston (US-TX),United States,port481,22.0,2.0,18.0,1.0,,,,
2023-01-29,port481,Houston (US-TX),United States,port481,19.0,5.0,11.0,3.0,,,,
2023-01-30,port481,Houston (US-TX),United States,port481,20.0,0.0,15.0,5.0,,,,
2023-01-31,port481,Houston (US-TX),United States,port481,22.0,3.0,13.0,3.0,,,,
2023-02-01,port481,Houston (US-TX),United States,port481,20.0,1.0,13.0,3.0,,,,
2023-02-02,port481,Houston (US-TX),United States,port481,18.0,1.0,11.0,4.0,,,,
2023-02-03,port481,Houston (US-TX),United States,port481,15.0,1.0,10.0,3.0,,,,
2023-02-04,port481,Houston (US-TX),United States,port481,17.0,0.0,15.0,2.0,,,,
2023-02-05,port481,Houston (US-TX),United States,port481,19.0,1.0,13.0,4.0,,,,
2023-02-06,port481,Houston (US-TX),United States,port481,19.0,2.0,12.0,2.0,,,,
2023-02-07,port481,Houston (US-TX),United States,port481,23.0,3.0,15.0,3.0,,,,
2023-02-08,port481,Houston (US-TX),United States,port481,15.0,1.0,11.0,2.0,,,,
2023-02-09,port481,Houston (US-TX),United States,port481,22.0,4.0,13.0,4.0,,,,
2023-02-10,port481,Houston (US-TX),United States,port481,16.0,1.0,12.0,1.0,,,,
2023-02-11,port481,Houston (US-TX),United States,port481,26.0,4.0,16.0,4.0,,,,
2023-02-12,port481,Houston (US-TX),United States,port481,16.0,1.0,13.0,1.0,,,,
2023-02-13,port481,Houston (US-TX),United States,port481,18.0,0.0,13.0,3.0,,,,
2023-02-14,port481,Houston (US-TX),United States,port481,21.0,3.0,14.0,3.0,,,,
2023-02-15,port481,Houston (US-TX),United States,port481,10.0,4.0,3.0,2.0,,,,
2023-02-16,port481,Houston (US-TX),United States,port481,17.0,0.0,12.0,4.0,,,,
2023-02-17,port481,Houston (US-TX),United States,port481,32.0,1.0,23.0,3.0,,,,
2023-02-18,port481,Houston (US-TX),United States,port481,23.0,1.0,15.0,3.0,,,,
2023-02-19,port481,Houston (US-TX),United States,port481,14.0,0.0,10.0,3.0,,,,
2023-02-20,port481,Houston (US-TX),United States,port481,27.0,4.0,16.0,4.0,,,,
