date,portname,portid,year,month,day,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity
2023-12-30,Luzon Strait,chokepoint14,2023,12,30,7,39,6,,27,52,79,304905,2574296,46325,,1616913,2925527,4542440
2023-12-30,Magellan Strait,chokepoint21,2023,12,30,1,4,1,,2,6,8,14170,177152,7908,,146599,199231,345831
2023-12-30,Makassar Strait,chokepoint20,2023,12,30,2,50,6,,7,58,65,25079,2972413,25743,,30151,3023236,3053387
2023-12-30,Malacca Strait,chokepoint5,2023,12,30,48,68,18,11,72,145,217,1274457,3496095,139628,30652,4211627,4940833,9152460
2023-12-30,Mindoro Strait,chokepoint27,2023,12,30,,60,6,,3,66,69,,3713672,18523,,113754,3732195,3845950
2023-12-30,Mona Passage,chokepoint24,2023,12,30,1,6,3,1,4,11,15,11135,304116,29699,7846,77469,352798,430268
2023-12-30,Ombai Strait,chokepoint16,2023,12,30,3,4,1,,6,8,14,81254,372000,698,,86943,453954,540897
2023-12-30,Oresund Strait,chokepoint10,2023,12,30,3,3,28,2,6,36,42,4697,4010,49758,826,,59293,59293
2023-12-30,Panama Canal,chokepoint2,2023,12,30,12,1,,1,8,14,22,320803,29468,,5689,154070,355960,510031
2023-12-30,Strait of Hormuz,chokepoint6,2023,12,30,8,10,3,1,29,22,51,318733,391700,23775,4660,1240632,738869,1979502
2023-12-30,Suez Canal,chokepoint1,2023,12,30,10,31,6,3,18,50,68,412457,1901984,30156,10582,1114826,2355180,3470006
2023-12-30,Sunda Strait,chokepoint19,2023,12,30,4,10,3,1,16,18,34,87358,614196,38709,3643,592711,743908,1336619
2023-12-30,Taiwan Strait,chokepoint11,2023,12,30,69,71,25,8,62,173,235,1470031,2882329,145251,7530,1021570,4505143,5526713
2023-12-30,Torres Strait,chokepoint18,2023,12,30,1,2,1,,3,4,7,11038,33499,,,10761,44537,55299
2023-12-30,Tsugaru Strait,chokepoint13,2023,12,30,5,13,2,1,11,21,32,270420,486849,,4197,19439,761467,780906
2023-12-30,Windward Passage,chokepoint23,2023,12,30,8,1,3,4,1,16,17,134524,,26027,11295,14834,171847,186681
2023-12-30,Yucatan Channel,chokepoint22,2023,12,30,6,8,2,,14,16,30,36319,269540,4049,,1178531,309909,1488440
2023-12-31,Bab el-Mandeb Strait,chokepoint4,2023,12,31,5,23,4,2,15,34,49,51238,1173932,26532,,545923,1251702,1797626
2023-12-31,Balabac Strait,chokepoint25,2023,12,31,1,5,,,6,6,12,8350,331977,,,104770,340328,445098
2023-12-31,Bering Strait,chokepoint26,2023,12,31,,,,,,,,,,,,,,
2023-12-31,Bohai Strait,chokepoint17,2023,12,31,27,102,18,1,32,148,180,548146,4407868,61091,1320,848304,5018428,5866733
2023-12-31,Bosporus Strait,chokepoint3,2023,12,31,8,19,41,1,21,69,90,89636,438531,90365,,302237,618533,920771
2023-12-31,Cape of Good Hope,chokepoint7,2023,12,31,18,24,3,2,14,47,61,1062004,1906946,33552,7621,451204,3010124,3461329
2023-12-31,Dover Strait,chokepoint9,2023,12,31,29,35,27,7,57,98,155,923301,1756469,125289,9773,1465922,2814834,4280757
2023-12-31,Gibraltar Strait,chokepoint8,2023,12,31,28,52,24,5,42,109,151,601824,1909333,73123,9833,1218335,2594115,3812451
2023-12-31,Kerch Strait,chokepoint28,2023,12,31,,,2,,1,2,3,,,864,,3454,864,4319
2023-12-31,Korea Strait,chokepoint12,2023,12,31,46,42,41,5,46,134,180,755584,1352646,117706,14787,1087378,2240724,3328102
2023-12-31,Lombok Strait,chokepoint15,2023,12,31,,27,1,,5,28,33,,2352416,1863,,295013,2354279,2649293
2023-12-31,Luzon Strait,chokepoint14,2023,12,31,7,42,10,3,36,62,98,161790,3253026,95561,12246,2250667,3522623,5773290
2023-12-31,Magellan Strait,chokepoint21,2023,12,31,,3,1,,2,4,6,,74118,18654,,78163,92773,170936
2023-12-31,Makassar Strait,chokepoint20,2023,12,31,2,42,2,,5,46,51,24643,3285530,28551,,89151,3338725,3427876
2023-12-31,Malacca Strait,chokepoint5,2023,12,31,50,58,19,5,92,132,224,1541807,2860474,106207,15604,4231489,4524094,8755584
2023-12-31,Mindoro Strait,chokepoint27,2023,12,31,2,34,6,,5,42,47,23882,2511990,33468,,165808,2569342,2735150
2023-12-31,Mona Passage,chokepoint24,2023,12,31,5,1,3,1,1,10,11,78119,79447,26583,,,184150,184150
2023-12-31,Ombai Strait,chokepoint16,2023,12,31,,4,1,,5,5,10,,209972,2065,,79611,212038,291649
2023-12-31,Oresund Strait,chokepoint10,2023,12,31,4,5,20,5,12,34,46,7889,,35071,4971,35465,47932,83397
2023-12-31,Panama Canal,chokepoint2,2023,12,31,6,1,1,1,13,9,22,239317,61496,6196,4605,314780,311616,626397
2023-12-31,Strait of Hormuz,chokepoint6,2023,12,31,13,10,,,45,23,68,240075,256764,,,2891584,496840,3388424
2023-12-31,Suez Canal,chokepoint1,2023,12,31,7,14,4,1,26,26,52,206710,787730,16931,3087,1322145,1014459,2336605
2023-12-31,Sunda Strait,chokepoint19,2023,12,31,3,9,4,1,9,17,26,43467,192216,11350,4301,13644,251335,264980
2023-12-31,Taiwan Strait,chokepoint11,2023,12,31,87,52,17,7,52,163,215,2142102,2434390,113219,17466,948101,4707179,5655280
2023-12-31,Torres Strait,chokepoint18,2023,12,31,,3,1,2,2,6,8,,167485,574,4340,6548,172400,178948
2023-12-31,Tsugaru Strait,chokepoint13,2023,12,31,5,11,3,1,7,20,27,210280,509585,5691,5263,68525,730820,799346
2023-12-31,Windward Passage,chokepoint23,2023,12,31,6,1,1,1,2,9,11,37377,,4256,2471,3239,44105,47345
2023-12-31,Yucatan Channel,chokepoint22,2023,12,31,9,8,3,,17,20,37,75671,296944,12046,,636239,384662,1020901
2024-01-01,Bab el-Mandeb Strait,chokepoint4,2024,1,1,3,13,3,,16,19,35,105669,686734,11998,,1082572,804402,1886974
2024-01-01,Balabac Strait,chokepoint25,2024,1,1,3,6,1,,1,10,11,47184,299296,1282,,3996,347763,351759
2024-01-01,Bering Strait,chokepoint26,2024,1,1,,,,,,,,,,,,,,
2024-01-01,Bohai Strait,chokepoint17,2024,1,1,27,138,36,3,36,204,240,399530,6811986,152442,9860,939361,7373819,8313180
2024-01-01,Bosporus Strait,chokepoint3,2024,1,1,7,27,43,1,24,78,102,54479,517182,143877,,300358,715540,1015898
2024-01-01,Cape of Good Hope,chokepoint7,2024,1,1,19,36,3,1,6,59,65,1278101,2501108,37489,11224,408975,3827924,4236899
2024-01-01,Dover Strait,chokepoint9,2024,1,1,14,28,30,8,56,80,136,176230,865222,122355,11633,2139989,1175442,3315431
2024-01-01,Gibraltar Strait,chokepoint8,2024,1,1,40,25,21,6,59,92,151,1353290,1200531,67358,21639,2554942,2642818,5197761
2024-01-01,Kerch Strait,chokepoint28,2024,1,1,,,,,1,,1,,,,,5326,,5326
2024-01-01,Korea Strait,chokepoint12,2024,1,1,50,37,53,4,60,144,204,858773,1433850,123853,2616,987356,2419094,3406450
2024-01-01,Lombok Strait,chokepoint15,2024,1,1,1,34,1,,7,36,43,2780,4412050,7612,,144024,4422443,4566468
2024-01-01,Luzon Strait,chokepoint14,2024,1,1,6,38,7,2,27,53,80,58441,3412984,45068,7099,1699749,3523594,5223344
2024-01-01,Magellan Strait,chokepoint21,2024,1,1,,2,,,,2,2,,62836,,,,62836,62836
2024-01-01,Makassar Strait,chokepoint20,2024,1,1,,47,2,,2,49,51,,3864296,8254,,55577,3872550,3928127
2024-01-01,Malacca Strait,chokepoint5,2024,1,1,48,63,24,3,95,138,233,1203871,2993408,103928,14591,3168424,4315799,7484223
2024-01-01,Mindoro Strait,chokepoint27,2024,1,1,1,45,7,,5,53,58,8611,3034691,27197,,16314,3070499,3086814
2024-01-01,Mona Passage,chokepoint24,2024,1,1,6,3,1,1,2,11,13,174128,171124,26840,5689,99364,377783,477147
2024-01-01,Ombai Strait,chokepoint16,2024,1,1,2,5,1,,2,8,10,9185,310830,7290,,80615,327306,407921
2024-01-01,Oresund Strait,chokepoint10,2024,1,1,3,8,10,1,13,22,35,11118,6434,23177,,9147,40730,49878
2024-01-01,Panama Canal,chokepoint2,2024,1,1,8,1,1,3,9,13,22,234329,53781,4263,16537,219515,308912,528427
2024-01-01,Strait of Hormuz,chokepoint6,2024,1,1,5,11,2,3,39,21,60,131829,277498,2344,6096,2237537,417769,2655306
2024-01-01,Suez Canal,chokepoint1,2024,1,1,7,15,5,,18,27,45,121054,491433,34497,,868879,646985,1515864
2024-01-01,Sunda Strait,chokepoint19,2024,1,1,,11,1,1,11,13,24,,939726,1098,,305904,940825,1246730
2024-01-01,Taiwan Strait,chokepoint11,2024,1,1,75,81,25,8,45,189,234,1657337,3416980,143519,15691,434703,5233529,5668233
2024-01-01,Torres Strait,chokepoint18,2024,1,1,2,3,,,,5,5,40844,88080,,,,128925,128925
2024-01-01,Tsugaru Strait,chokepoint13,2024,1,1,6,12,,,4,18,22,295872,344897,,,10882,640769,651651
2024-01-01,Windward Passage,chokepoint23,2024,1,1,9,3,2,,,14,14,192757,241417,4837,,,439012,439012
2024-01-01,Yucatan Channel,chokepoint22,2024,1,1,12,6,6,2,25,26,51,126483,109281,46260,,551681,282026,833707
2024-01-02,Bab el-Mandeb Strait,chokepoint4,2024,1,2,4,21,5,3,18,33,51,115493,969631,25779,7739,1046408,1118643,2165052
2024-01-02,Balabac Strait,chokepoint25,2024,1,2,,4,1,,3,5,8,,167524,4442,,,171967,171967
2024-01-02,Bering Strait,chokepoint26,2024,1,2,,,,,,,,,,,,,,
2024-01-02,Bohai Strait,chokepoint17,2024,1,2,32,113,25,2,44,172,216,542163,5613536,126283,1533,387586,6283517,6671104
2024-01-02,Bosporus Strait,chokepoint3,2024,1,2,10,35,35,,28,80,108,74823,1027761,75230,,544334,1177815,1722149
2024-01-02,Cape of Good Hope,chokepoint7,2024,1,2,22,38,3,2,17,65,82,1266577,2115410,13920,9385,1834409,3405292,5239702
2024-01-02,Dover Strait,chokepoint9,2024,1,2,33,20,16,6,53,75,128,608888,651043,58108,5116,1287268,1323155,2610424
2024-01-02,Gibraltar Strait,chokepoint8,2024,1,2,20,43,20,1,41,84,125,471751,2006169,63170,,1332711,2541092,3873803
2024-01-02,Kerch Strait,chokepoint28,2024,1,2,,,,,,,,,,,,,,
2024-01-02,Korea Strait,chokepoint12,2024,1,2,59,33,57,6,67,155,222,1055373,1302370,107536,11713,1851121,2476993,4328115
2024-01-02,Lombok Strait,chokepoint15,2024,1,2,,23,3,1,6,27,33,,3131557,11897,,89014,3143455,3232469
2024-01-02,Luzon Strait,chokepoint14,2024,1,2,8,50,7,4,30,69,99,169202,2768074,49062,11194,2882355,2997533,5879889
2024-01-02,Magellan Strait,chokepoint21,2024,1,2,1,5,,,1,6,7,35152,157808,,,,192960,192960
2024-01-02,Makassar Strait,chokepoint20,2024,1,2,2,45,3,,9,50,59,28678,2855996,6611,,396936,2891286,3288222
2024-01-02,Malacca Strait,chokepoint5,2024,1,2,51,70,19,7,90,147,237,1177827,3893059,63639,17050,4204387,5151576,9355963
2024-01-02,Mindoro Strait,chokepoint27,2024,1,2,,39,3,,6,42,48,,2397602,39411,,33357,2437014,2470372
2024-01-02,Mona Passage,chokepoint24,2024,1,2,3,2,1,2,3,8,11,23356,135981,1612,2572,88621,163522,252143
2024-01-02,Ombai Strait,chokepoint16,2024,1,2,1,2,1,,5,4,9,11038,178422,,,151821,189460,341282
2024-01-02,Oresund Strait,chokepoint10,2024,1,2,3,7,10,1,13,21,34,5992,,14255,,14905,20247,35152
2024-01-02,Panama Canal,chokepoint2,2024,1,2,5,2,1,4,9,12,21,180348,104428,2624,12198,273829,299599,573429
2024-01-02,Strait of Hormuz,chokepoint6,2024,1,2,9,11,2,3,47,25,72,259423,570922,10187,5707,2308302,846239,3154542
2024-01-02,Suez Canal,chokepoint1,2024,1,2,12,17,7,3,22,39,61,521916,785048,21436,7197,887518,1335598,2223117
2024-01-02,Sunda Strait,chokepoint19,2024,1,2,4,10,4,,10,18,28,102559,902767,36257,,83280,1041585,1124865
2024-01-02,Taiwan Strait,chokepoint11,2024,1,2,94,63,42,8,53,207,260,1761534,3354277,193647,20829,1250364,5330289,6580654
2024-01-02,Torres Strait,chokepoint18,2024,1,2,3,7,,,6,10,16,97835,224835,,,106065,322671,428736
2024-01-02,Tsugaru Strait,chokepoint13,2024,1,2,1,12,6,2,6,21,27,54956,438171,39555,,14849,532682,547532
2024-01-02,Windward Passage,chokepoint23,2024,1,2,12,1,1,2,2,16,18,237872,54792,1280,2410,24542,296355,320897
2024-01-02,Yucatan Channel,chokepoint22,2024,1,2,7,9,5,2,26,23,49,52458,310305,24575,3579,627412,390919,1018332
2024-01-03,Bab el-Mandeb Strait,chokepoint4,2024,1,3,4,18,5,2,12,29,41,55605,1009618,39034,3924,873867,1108183,1982051
2024-01-03,Balabac Strait,chokepoint25,2024,1,3,,4,2,,7,6,13,,304377,5225,,38149,309603,347752
2024-01-03,Bering Strait,chokepoint26,2024,1,3,,,,,,,,,,,,,,
2024-01-03,Bohai Strait,chokepoint17,2024,1,3,25,104,26,,48,155,203,589567,4668280,77480,,1264846,5335328,6600174
2024-01-03,Bosporus Strait,chokepoint3,2024,1,3,11,34,37,,25,82,107,83803,1378695,71206,,698635,1533704,2232340
2024-01-03,Cape of Good Hope,chokepoint7,2024,1,3,22,35,2,7,21,66,87,1362258,1977500,20443,25850,1451329,3386053,4837382
2024-01-03,Dover Strait,chokepoint9,2024,1,3,29,28,39,3,73,99,172,745030,1187838,111688,15439,1664555,2059998,3724553
2024-01-03,Gibraltar Strait,chokepoint8,2024,1,3,20,34,18,4,37,76,113,784991,1469145,74061,2351,1152004,2330549,3482553
2024-01-03,Kerch Strait,chokepoint28,2024,1,3,,,,,,,,,,,,,,
2024-01-03,Korea Strait,chokepoint12,2024,1,3,53,37,57,6,58,153,211,899904,1120063,127871,8512,844354,2156351,3000706
2024-01-03,Lombok Strait,chokepoint15,2024,1,3,1,41,,,5,42,47,,3274388,,,180004,3274388,3454393
2024-01-03,Luzon Strait,chokepoint14,2024,1,3,5,39,6,4,16,54,70,186161,3004679,29762,7769,1148826,3228373,4377199
2024-01-03,Magellan Strait,chokepoint21,2024,1,3,,4,3,,3,7,10,,160038,26055,,50892,186093,236985
2024-01-03,Makassar Strait,chokepoint20,2024,1,3,2,52,4,,8,58,66,25558,5239082,6069,,82745,5270709,5353455
2024-01-03,Malacca Strait,chokepoint5,2024,1,3,42,72,15,6,79,135,214,1313867,3601464,157052,6415,2647110,5078801,7725911
2024-01-03,Mindoro Strait,chokepoint27,2024,1,3,3,41,8,,3,52,55,26265,2428898,49845,,132295,2505008,2637304
2024-01-03,Mona Passage,chokepoint24,2024,1,3,3,1,3,,2,7,9,28464,61496,13951,,131711,103912,235624
2024-01-03,Ombai Strait,chokepoint16,2024,1,3,2,1,1,,5,4,9,41402,,5158,,74592,46561,121153
2024-01-03,Oresund Strait,chokepoint10,2024,1,3,1,4,17,1,5,23,28,1852,14416,30629,1089,3833,47988,51822
2024-01-03,Panama Canal,chokepoint2,2024,1,3,6,1,1,2,10,10,20,126583,38983,4079,,256542,169646,426189
2024-01-03,Strait of Hormuz,chokepoint6,2024,1,3,17,13,3,3,38,36,74,340465,524819,25348,,2902755,890632,3793387
2024-01-03,Suez Canal,chokepoint1,2024,1,3,7,23,6,1,16,37,53,190816,1193991,50161,,931461,1434969,2366430
2024-01-03,Sunda Strait,chokepoint19,2024,1,3,5,12,5,1,15,23,38,207955,583025,30121,4866,319646,825968,1145614
2024-01-03,Taiwan Strait,chokepoint11,2024,1,3,76,68,22,6,49,172,221,1658067,2576615,170170,3231,517426,4408085,4925511
2024-01-03,Torres Strait,chokepoint18,2024,1,3,1,5,,,4,6,10,,132328,,,,132328,132328
2024-01-03,Tsugaru Strait,chokepoint13,2024,1,3,4,18,5,,13,27,40,127676,514204,13702,,42190,655584,697775
2024-01-03,Windward Passage,chokepoint23,2024,1,3,9,3,,1,3,13,16,144804,73130,,4403,129774,222338,352113
2024-01-03,Yucatan Channel,chokepoint22,2024,1,3,8,2,6,1,27,17,44,47762,98259,7375,,790549,153397,943947
2024-01-04,Bab el-Mandeb Strait,chokepoint4,2024,1,4,6,24,3,,21,33,54,81803,1387810,15773,,1217213,1485387,2702600
2024-01-04,Balabac Strait,chokepoint25,2024,1,4,1,6,3,,2,10,12,7583,409476,13905,,3754,430964,434718
2024-01-04,Bering Strait,chokepoint26,2024,1,4,,,,,,,,,,,,,,
2024-01-04,Bohai Strait,chokepoint17,2024,1,4,27,124,25,2,31,178,209,593615,6820926,107133,3664,631238,7525340,8156578
2024-01-04,Bosporus Strait,chokepoint3,2024,1,4,5,12,48,2,23,67,90,23737,226760,85465,970,671224,336934,1008158
2024-01-04,Cape of Good Hope,chokepoint7,2024,1,4,21,26,,6,16,53,69,1014708,1582438,,41416,462674,2638563,3101237
2024-01-04,Dover Strait,chokepoint9,2024,1,4,29,30,42,14,65,115,180,346770,1052910,111327,27623,1809286,1538630,3347916
2024-01-04,Gibraltar Strait,chokepoint8,2024,1,4,24,24,18,7,44,73,117,459933,1011318,72178,14773,1953500,1558203,3511703
2024-01-04,Kerch Strait,chokepoint28,2024,1,4,,,,,,,,,,,,,,
2024-01-04,Korea Strait,chokepoint12,2024,1,4,54,46,52,10,59,162,221,775612,1176134,102622,29785,640356,2084154,2724511
2024-01-04,Lombok Strait,chokepoint15,2024,1,4,,24,,,6,24,30,,2187842,,,135444,2187842,2323286
2024-01-04,Luzon Strait,chokepoint14,2024,1,4,2,33,5,2,16,42,58,36300,2657002,54271,5042,749062,2752617,3501680
2024-01-04,Magellan Strait,chokepoint21,2024,1,4,,3,1,,2,4,6,,101614,,,56754,101614,158369
2024-01-04,Makassar Strait,chokepoint20,2024,1,4,3,44,3,,7,50,57,12024,3614256,6092,,182718,3632374,3815093
2024-01-04,Malacca Strait,chokepoint5,2024,1,4,57,51,18,7,93,133,226,2016946,2387845,71636,11127,2803446,4487554,7291001
2024-01-04,Mindoro Strait,chokepoint27,2024,1,4,2,48,5,,5,55,60,13677,3264522,25792,,13734,3303992,3317726
2024-01-04,Mona Passage,chokepoint24,2024,1,4,4,2,2,,4,8,12,44686,113289,9599,,89022,167575,256597
2024-01-04,Ombai Strait,chokepoint16,2024,1,4,1,3,,,3,4,7,18484,,,,115679,18484,134164
2024-01-04,Oresund Strait,chokepoint10,2024,1,4,1,5,17,1,7,24,31,1274,4599,13109,1343,24655,20327,44982
2024-01-04,Panama Canal,chokepoint2,2024,1,4,8,1,1,1,10,11,21,233114,35663,5851,6736,328934,281366,610301
2024-01-04,Strait of Hormuz,chokepoint6,2024,1,4,9,16,5,2,47,32,79,386599,570323,26085,9077,2229185,992086,3221271
2024-01-04,Suez Canal,chokepoint1,2024,1,4,7,25,9,,19,41,60,355577,1015488,19354,,873807,1390420,2264228
2024-01-04,Sunda Strait,chokepoint19,2024,1,4,2,8,3,,12,13,25,33876,624310,1326,,185594,659513,845108
2024-01-04,Taiwan Strait,chokepoint11,2024,1,4,94,88,32,6,53,220,273,1854325,3720564,151105,13278,745202,5739275,6484478
2024-01-04,Torres Strait,chokepoint18,2024,1,4,2,5,1,,1,8,9,25483,120145,1833,,29444,147462,176907
2024-01-04,Tsugaru Strait,chokepoint13,2024,1,4,10,6,3,1,13,20,33,401048,112246,13928,2031,108768,529255,638024
2024-01-04,Windward Passage,chokepoint23,2024,1,4,7,,,1,1,8,9,117404,,,5471,,122875,122875
2024-01-04,Yucatan Channel,chokepoint22,2024,1,4,8,8,4,,20,20,40,99553,293693,21923,,558303,415170,973473
2024-01-05,Bab el-Mandeb Strait,chokepoint4,2024,1,5,2,18,6,1,18,27,45,50397,880657,70424,6258,1139414,1007738,2147152
2024-01-05,Balabac Strait,chokepoint25,2024,1,5,1,1,1,,6,3,9,1917,,4978,,162856,6895,169751
2024-01-05,Bering Strait,chokepoint26,2024,1,5,,,,,,,,,,,,,,
2024-01-05,Bohai Strait,chokepoint17,2024,1,5,26,124,35,1,39,186,225,394348,5609592,138315,8085,567126,6150342,6717469
2024-01-05,Bosporus Strait,chokepoint3,2024,1,5,11,23,27,,26,61,87,72880,795647,75117,,478430,943645,1422075
2024-01-05,Cape of Good Hope,chokepoint7,2024,1,5,22,29,2,3,14,56,70,1677985,1511466,36338,11809,1389921,3237599,4627520
2024-01-05,Dover Strait,chokepoint9,2024,1,5,38,28,34,10,59,110,169,948131,1110226,94029,35353,1943997,2187741,4131738
2024-01-05,Gibraltar Strait,chokepoint8,2024,1,5,28,22,23,5,46,78,124,704146,742146,70178,13016,854603,1529488,2384091
2024-01-05,Kerch Strait,chokepoint28,2024,1,5,,,1,,,1,1,,,3073,,,3073,3073
2024-01-05,Korea Strait,chokepoint12,2024,1,5,58,32,50,7,71,147,218,1053394,797693,137837,7647,778183,1996572,2774755
2024-01-05,Lombok Strait,chokepoint15,2024,1,5,1,33,2,,9,36,45,1568,3812618,5711,,292908,3819898,4112806
2024-01-05,Luzon Strait,chokepoint14,2024,1,5,5,38,7,3,32,53,85,150779,2676286,37583,,2550355,2864649,5415004
2024-01-05,Magellan Strait,chokepoint21,2024,1,5,,5,1,1,1,7,8,,136754,2716,3459,24545,142929,167475
2024-01-05,Makassar Strait,chokepoint20,2024,1,5,2,56,7,,2,65,67,68121,3482370,18836,,15542,3569328,3584870
2024-01-05,Malacca Strait,chokepoint5,2024,1,5,51,75,16,3,85,145,230,1494529,3895655,84472,9067,4107588,5483724,9591312
2024-01-05,Mindoro Strait,chokepoint27,2024,1,5,2,40,2,,2,44,46,22135,2563038,11728,,,2596903,2596903
2024-01-05,Mona Passage,chokepoint24,2024,1,5,6,3,2,,1,11,12,65534,186928,5362,,1780,257826,259607
2024-01-05,Ombai Strait,chokepoint16,2024,1,5,2,4,1,,6,7,13,19719,209615,3516,,76041,232851,308893
2024-01-05,Oresund Strait,chokepoint10,2024,1,5,4,10,16,1,14,31,45,7841,2636,23372,,24213,33850,58064
2024-01-05,Panama Canal,chokepoint2,2024,1,5,5,1,1,2,9,9,18,125543,37284,15794,5159,257942,183781,441723
2024-01-05,Strait of Hormuz,chokepoint6,2024,1,5,9,10,7,2,48,28,76,144993,318016,37247,1535,2499608,501791,3001399
2024-01-05,Suez Canal,chokepoint1,2024,1,5,7,16,2,1,23,26,49,209064,537641,4344,1528,975164,752579,1727744
2024-01-05,Sunda Strait,chokepoint19,2024,1,5,5,8,1,,13,14,27,101595,828856,1016,,521377,931467,1452845
2024-01-05,Taiwan Strait,chokepoint11,2024,1,5,99,62,31,10,54,202,256,2058428,2931697,170773,35502,860860,5196401,6057261
2024-01-05,Torres Strait,chokepoint18,2024,1,5,2,7,1,,1,10,11,40703,208470,6883,,38245,256056,294302
2024-01-05,Tsugaru Strait,chokepoint13,2024,1,5,10,9,,2,10,21,31,489359,293555,,6708,50656,789623,840279
2024-01-05,Windward Passage,chokepoint23,2024,1,5,8,1,1,1,3,11,14,112855,49760,5892,5190,34104,173698,207803
2024-01-05,Yucatan Channel,chokepoint22,2024,1,5,11,5,2,2,17,20,37,117693,242128,5713,7910,1153413,373446,1526859
2024-01-06,Bab el-Mandeb Strait,chokepoint4,2024,1,6,8,14,5,,18,27,45,96720,695543,26064,,848664,818328,1666993
2024-01-06,Balabac Strait,chokepoint25,2024,1,6,2,3,1,,3,6,9,14187,146509,4260,,,164957,164957
2024-01-06,Bering Strait,chokepoint26,2024,1,6,,,1,,,1,1,,,3135,,,3135,3135
2024-01-06,Bohai Strait,chokepoint17,2024,1,6,27,96,18,2,38,143,181,474922,5082329,116252,2888,1183363,5676392,6859756
2024-01-06,Bosporus Strait,chokepoint3,2024,1,6,6,15,52,1,25,74,99,28512,332882,69562,2306,369662,433263,802926
2024-01-06,Cape of Good Hope,chokepoint7,2024,1,6,18,36,2,3,11,59,70,1095518,2097817,11538,13760,399252,3218634,3617886
2024-01-06,Dover Strait,chokepoint9,2024,1,6,50,31,43,21,76,145,221,1371757,1162352,126099,33814,1885858,2694024,4579883
2024-01-06,Gibraltar Strait,chokepoint8,2024,1,6,33,32,24,9,52,98,150,1484333,1409248,83926,27963,1557377,3005472,4562850
2024-01-06,Kerch Strait,chokepoint28,2024,1,6,,,,,,,,,,,,,,
2024-01-06,Korea Strait,chokepoint12,2024,1,6,70,44,62,11,54,187,241,1159391,1070645,177217,22351,1073842,2429606,3503449
2024-01-06,Lombok Strait,chokepoint15,2024,1,6,1,32,2,,6,35,41,1436,2968462,3170,,52796,2973069,3025866
2024-01-06,Luzon Strait,chokepoint14,2024,1,6,5,39,3,1,32,48,80,87992,3703826,20964,1057,2039679,3813840,5853520
2024-01-06,Magellan Strait,chokepoint21,2024,1,6,,5,,,2,5,7,,168085,,,20366,168085,188452
2024-01-06,Makassar Strait,chokepoint20,2024,1,6,1,46,1,,2,48,50,6885,2854300,,,,2861186,2861186
2024-01-06,Malacca Strait,chokepoint5,2024,1,6,48,64,14,9,85,135,220,1189252,3957056,62877,30579,4167761,5239765,9407527
2024-01-06,Mindoro Strait,chokepoint27,2024,1,6,1,41,2,,4,44,48,7577,3115605,2951,,90424,3126134,3216559
2024-01-06,Mona Passage,chokepoint24,2024,1,6,,,2,,1,2,3,,,,,40523,,40523
2024-01-06,Ombai Strait,chokepoint16,2024,1,6,2,4,3,,5,9,14,32651,48014,14598,,48620,95264,143885
