date,week,month,year,port,in_port,loaded_7_days,due_10_days
2022-09-08,36,9,2022,Gulf,22,18.0,37.0
2022-09-15,37,9,2022,PNW,11,,
2022-09-15,37,9,2022,Gulf,32,22.0,38.0
2022-09-22,38,9,2022,PNW,10,,
2022-09-22,38,9,2022,Gulf,37,21.0,37.0
2022-09-29,39,9,2022,Gulf,36,21.0,40.0
2022-09-29,39,9,2022,PNW,10,,
2022-10-06,40,10,2022,Gulf,35,23.0,49.0
2022-10-06,40,10,2022,PNW,17,,
2022-10-13,41,10,2022,PNW,21,,
2022-10-13,41,10,2022,Gulf,36,22.0,59.0
2022-10-20,42,10,2022,PNW,20,,
2022-10-20,42,10,2022,Gulf,40,28.0,37.0
2022-10-27,43,10,2022,PNW,16,,
2022-10-27,43,10,2022,Gulf,46,25.0,34.0
2022-11-03,44,10,2022,PNW,17,,
2022-11-03,44,10,2022,Gulf,33,24.0,42.0
2022-11-10,45,11,2022,PNW,18,,
2022-11-10,45,11,2022,Gulf,35,23.0,46.0
2022-11-17,46,11,2022,PNW,18,,
2022-11-17,46,11,2022,Gulf,37,25.0,48.0
2022-11-24,47,11,2022,PNW,19,,
2022-11-24,47,11,2022,Gulf,41,26.0,39.0
2022-12-01,48,11,2022,PNW,15,,
2022-12-01,48,11,2022,Gulf,38,26.0,34.0
2022-12-08,49,12,2022,PNW,16,,
2022-12-08,49,12,2022,Gulf,30,28.0,51.0
2022-12-15,50,12,2022,PNW,12,,
2022-12-15,50,12,2022,Gulf,35,30.0,53.0
2022-12-22,51,12,2022,PNW,7,,
2022-12-22,51,12,2022,Gulf,33,31.0,38.0
2022-12-29,52,12,2022,PNW,12,,
2022-12-29,52,12,2022,Gulf,27,26.0,44.0
2023-01-05,1,1,2023,PNW,16,,
2023-01-05,1,1,2023,Gulf,26,21.0,53.0
2023-01-12,2,1,2023,Gulf,29,31.0,51.0
2023-01-12,2,1,2023,PNW,18,,
2023-01-19,3,1,2023,PNW,24,,
2023-01-19,3,1,2023,Gulf,31,27.0,38.0
2023-01-26,4,1,2023,PNW,21,,
2023-01-26,4,1,2023,Gulf,32,26.0,39.0
2023-02-02,5,1,2023,PNW,14,,
2023-02-02,5,1,2023,Gulf,23,26.0,47.0
2023-02-09,6,2,2023,PNW,13,,
2023-02-09,6,2,2023,Gulf,24,28.0,40.0
2023-02-16,7,2,2023,Gulf,22,33.0,36.0
2023-02-16,7,2,2023,PNW,12,,
2023-02-23,8,2,2023,PNW,5,,
2023-02-23,8,2,2023,Gulf,23,25.0,44.0
2023-03-02,9,2,2023,PNW,3,,
2023-03-02,9,2,2023,Gulf,18,29.0,47.0
2023-03-09,10,3,2023,PNW,6,,
2023-03-09,10,3,2023,Gulf,22,30.0,46.0
2023-03-16,11,3,2023,PNW,6,,
2023-03-16,11,3,2023,Gulf,19,31.0,43.0
2023-03-23,12,3,2023,PNW,4,,
2023-03-23,12,3,2023,Gulf,21,33.0,46.0
2023-03-30,13,3,2023,Gulf,24,30.0,27.0
2023-03-30,13,3,2023,PNW,4,,
2023-04-06,14,4,2023,PNW,6,,
2023-04-06,14,4,2023,Gulf,14,27.0,42.0
2023-04-13,15,4,2023,PNW,7,,
2023-04-13,15,4,2023,Gulf,14,25.0,31.0
2023-04-20,16,4,2023,PNW,9,,
2023-04-20,16,4,2023,Gulf,20,27.0,24.0
2023-04-27,17,4,2023,PNW,8,,
2023-04-27,17,4,2023,Gulf,14,32.0,35.0
2023-05-04,18,5,2023,Gulf,8,25.0,33.0
2023-05-04,18,5,2023,PNW,12,,
2023-05-11,19,5,2023,PNW,13,,
2023-05-11,19,5,2023,Gulf,14,19.0,40.0
2023-05-18,20,5,2023,PNW,14,,
2023-05-18,20,5,2023,Gulf,11,22.0,44.0
2023-05-25,21,5,2023,PNW,15,,
2023-05-25,21,5,2023,Gulf,17,24.0,35.0
2023-06-01,22,5,2023,PNW,10,,
2023-06-01,22,5,2023,Gulf,15,22.0,37.0
2023-06-08,23,6,2023,PNW,5,,
2023-06-08,23,6,2023,Gulf,25,19.0,25.0
2023-06-15,24,6,2023,PNW,6,,
2023-06-15,24,6,2023,Gulf,15,22.0,29.0
2023-06-22,25,6,2023,Gulf,21,18.0,21.0
2023-06-22,25,6,2023,PNW,5,,
2023-06-29,26,6,2023,PNW,5,,
2023-06-29,26,6,2023,Gulf,21,19.0,25.0
2023-07-06,27,7,2023,PNW,4,,
2023-07-06,27,7,2023,Gulf,22,19.0,25.0
2023-07-13,28,7,2023,PNW,5,,
2023-07-13,28,7,2023,Gulf,20,18.0,37.0
2023-07-20,29,7,2023,PNW,5,,
2023-07-20,29,7,2023,Gulf,29,22.0,30.0
2023-07-27,30,7,2023,Gulf,29,20.0,26.0
2023-07-27,30,7,2023,PNW,1,,
2023-08-03,31,7,2023,PNW,7,,
2023-08-03,31,7,2023,Gulf,24,24.0,21.0
2023-08-10,32,8,2023,PNW,5,,
2023-08-10,32,8,2023,Gulf,18,17.0,30.0
2023-08-17,33,8,2023,PNW,3,,
2023-08-17,33,8,2023,Gulf,18,18.0,33.0
2023-08-24,34,8,2023,PNW,4,,
2023-08-24,34,8,2023,Gulf,19,26.0,36.0
2023-08-31,35,8,2023,PNW,3,,
2023-08-31,35,8,2023,Gulf,15,23.0,42.0
2023-09-07,36,9,2023,Gulf,22,25.0,33.0
2023-09-07,36,9,2023,PNW,7,,
2023-09-14,37,9,2023,Gulf,18,25.0,38.0
2023-09-14,37,9,2023,PNW,9,,
2023-09-21,38,9,2023,PNW,8,,
2023-09-21,38,9,2023,Gulf,19,26.0,45.0
2023-09-28,39,9,2023,PNW,12,,
2023-09-28,39,9,2023,Gulf,27,21.0,47.0
2023-10-05,40,10,2023,PNW,19,,
2023-10-05,40,10,2023,Gulf,30,29.0,50.0
2023-10-12,41,10,2023,PNW,19,,
2023-10-12,41,10,2023,Gulf,27,30.0,46.0
2023-10-19,42,10,2023,Gulf,36,33.0,35.0
2023-10-19,42,10,2023,PNW,17,,
2023-10-26,43,10,2023,PNW,13,,
2023-10-26,43,10,2023,Gulf,38,26.0,32.0
2023-11-02,44,10,2023,PNW,8,,
2023-11-02,44,10,2023,Gulf,26,28.0,50.0
2023-11-09,45,11,2023,PNW,11,,
2023-11-09,45,11,2023,Gulf,30,26.0,48.0
2023-11-16,46,11,2023,PNW,17,,
2023-11-16,46,11,2023,Gulf,31,22.0,50.0
2023-11-23,47,11,2023,Gulf,22,29.0,49.0
2023-11-30,48,11,2023,PNW,8,,
2023-11-30,48,11,2023,Gulf,23,28.0,56.0
2023-12-07,49,12,2023,PNW,9,,
2023-12-07,49,12,2023,Gulf,22,33.0,52.0
2023-12-14,50,12,2023,Gulf,19,34.0,47.0
2023-12-14,50,12,2023,PNW,14,,
2023-12-21,51,12,2023,PNW,17,,
2023-12-21,51,12,2023,Gulf,22,31.0,40.0
2023-12-28,52,12,2023,PNW,14,,
2023-12-28,52,12,2023,Gulf,23,24.0,55.0
2024-01-04,1,1,2024,PNW,11,,
2024-01-04,1,1,2024,Gulf,30,26.0,53.0
2024-01-11,2,1,2024,PNW,11,,
2024-01-11,2,1,2024,Gulf,29,29.0,55.0
2024-01-18,3,1,2024,Gulf,35,35.0,54.0
2024-01-18,3,1,2024,PNW,15,,
2024-01-25,4,1,2024,PNW,21,,
2024-01-25,4,1,2024,Gulf,32,27.0,45.0
2024-02-01,5,1,2024,PNW,19,,
2024-02-01,5,1,2024,Gulf,41,26.0,45.0
2024-02-08,6,2,2024,PNW,21,,
2024-02-08,6,2,2024,Gulf,38,32.0,56.0
2024-02-15,7,2,2024,PNW,21,,
2024-02-15,7,2,2024,Gulf,42,29.0,40.0
2024-02-22,8,2,2024,PNW,25,,
2024-02-22,8,2,2024,Gulf,41,31.0,40.0
2024-02-29,9,2,2024,Gulf,25,35.0,53.0
2024-02-29,9,2,2024,PNW,24,,
2024-03-07,10,3,2024,Gulf,30,27.0,55.0
2024-03-07,10,3,2024,PNW,19,,
2024-03-14,11,3,2024,PNW,18,,
2024-03-14,11,3,2024,Gulf,28,35.0,48.0
2024-03-21,12,3,2024,PNW,25,,
2024-03-21,12,3,2024,Gulf,28,34.0,43.0
2024-03-28,13,3,2024,PNW,25,,
2024-03-28,13,3,2024,Gulf,26,29.0,45.0
2024-04-04,14,4,2024,PNW,17,,
2024-04-04,14,4,2024,Gulf,23,29.0,36.0
2024-04-11,15,4,2024,Gulf,23,22.0,41.0
2024-04-11,15,4,2024,PNW,16,,
2024-04-18,16,4,2024,PNW,15,,
2024-04-18,16,4,2024,Gulf,22,28.0,35.0
2024-04-25,17,4,2024,PNW,9,,
2024-04-25,17,4,2024,Gulf,24,24.0,37.0
2024-05-02,18,4,2024,PNW,7,,
2024-05-02,18,4,2024,Gulf,19,26.0,31.0
2024-05-09,19,5,2024,PNW,7,,
2024-05-09,19,5,2024,Gulf,14,27.0,29.0
2024-05-16,20,5,2024,PNW,10,,
2024-05-16,20,5,2024,Gulf,15,19.0,36.0
2024-05-23,21,5,2024,PNW,10,,
2024-05-23,21,5,2024,Gulf,25,19.0,32.0
2024-05-30,22,5,2024,Gulf,17,23.0,39.0
2024-05-30,22,5,2024,PNW,9,,
2024-06-06,23,6,2024,PNW,10,,
2024-06-06,23,6,2024,Gulf,18,23.0,33.0
2024-06-13,24,6,2024,PNW,3,,
2024-06-13,24,6,2024,Gulf,15,27.0,29.0
2024-06-20,25,6,2024,PNW,9,,
2024-06-20,25,6,2024,Gulf,17,18.0,32.0
2024-06-27,26,6,2024,PNW,11,,
2024-06-27,26,6,2024,Gulf,15,18.0,45.0
2024-07-04,27,7,2024,Gulf,11,20.0,40.0
2024-07-11,28,7,2024,Gulf,11,23.0,40.0
2024-07-11,28,7,2024,PNW,12,,
2024-07-18,29,7,2024,Gulf,14,20.0,37.0
2024-07-18,29,7,2024,PNW,14,,
2024-07-25,30,7,2024,PNW,10,,
2024-07-25,30,7,2024,Gulf,21,22.0,38.0
2024-08-01,31,7,2024,PNW,11,,
2024-08-01,31,7,2024,Gulf,16,26.0,35.0
2024-08-08,32,8,2024,PNW,8,,
2024-08-08,32,8,2024,Gulf,14,20.0,32.0
2024-08-15,33,8,2024,Gulf,13,21.0,44.0
2024-08-15,33,8,2024,PNW,11,,
2024-08-22,34,8,2024,Gulf,17,20.0,44.0
2024-08-22,34,8,2024,PNW,12,,
2024-08-29,35,8,2024,PNW,8,,
2024-08-29,35,8,2024,Gulf,24,25.0,47.0
2024-09-05,36,9,2024,PNW,13,,
2024-09-05,36,9,2024,Gulf,31,24.0,50.0
2024-09-12,37,9,2024,PNW,8,,
2024-09-12,37,9,2024,Gulf,31,20.0,60.0
2024-09-19,38,9,2024,PNW,9,,
2024-09-19,38,9,2024,Gulf,44,25.0,49.0
2024-09-26,39,9,2024,Gulf,34,34.0,48.0
2024-09-26,39,9,2024,PNW,4,,
2024-10-03,40,9,2024,PNW,13,,
2024-10-03,40,9,2024,Gulf,39,35.0,51.0
2024-10-10,41,10,2024,PNW,13,,
2024-10-10,41,10,2024,Gulf,38,27.0,53.0
2024-10-17,42,10,2024,PNW,14,,
2024-10-17,42,10,2024,Gulf,37,37.0,53.0
2024-10-24,43,10,2024,PNW,12,,
2024-10-24,43,10,2024,Gulf,40,32.0,59.0
2024-10-31,44,10,2024,PNW,13,,
2024-10-31,44,10,2024,Gulf,34,38.0,55.0
2024-11-07,45,11,2024,PNW,11,,
2024-11-07,45,11,2024,Gulf,32,34.0,59.0
2024-11-14,46,11,2024,PNW,15,,
2024-11-14,46,11,2024,Gulf,39,31.0,61.0
2024-11-21,47,11,2024,Gulf,45,38.0,41.0
2024-11-21,47,11,2024,PNW,13,,
2024-11-28,48,11,2024,PNW,10,,
2024-11-28,48,11,2024,Gulf,42,38.0,45.0
2024-12-05,49,12,2024,PNW,10,,
2024-12-05,49,12,2024,Gulf,30,33.0,48.0
2024-12-12,50,12,2024,PNW,15,,
2024-12-12,50,12,2024,Gulf,38,35.0,52.0
2024-12-19,51,12,2024,PNW,14,,
2024-12-19,51,12,2024,Gulf,36,35.0,43.0
2024-12-26,52,12,2024,Gulf,31,30.0,48.0
2024-12-26,52,12,2024,PNW,13,,
2025-01-02,53,12,2024,PNW,11,,
2025-01-02,53,12,2024,Gulf,25,26.0,51.0
2025-01-09,1,1,2025,PNW,10,,
2025-01-09,1,1,2025,Gulf,30,28.0,44.0
2025-01-16,2,1,2025,PNW,14,,
2025-01-16,2,1,2025,Gulf,31,30.0,45.0
2025-01-23,3,1,2025,PNW,15,,
2025-01-23,3,1,2025,Gulf,22,23.0,49.0
2025-01-30,4,1,2025,PNW,21,,
2025-01-30,4,1,2025,Gulf,34,29.0,42.0
2025-02-06,5,2,2025,Gulf,32,33.0,45.0
2025-02-06,5,2,2025,PNW,20,,
2025-02-13,6,2,2025,PNW,14,,
2025-02-13,6,2,2025,Gulf,30,28.0,53.0
2025-02-20,7,2,2025,PNW,21,,
2025-02-20,7,2,2025,Gulf,38,27.0,45.0
2025-02-27,8,2,2025,PNW,18,,
2025-02-27,8,2,2025,Gulf,39,27.0,42.0
2025-03-06,9,3,2025,PNW,20,,
2025-03-06,9,3,2025,Gulf,40,27.0,39.0
2025-03-13,10,3,2025,Gulf,37,27.0,48.0
2025-03-13,10,3,2025,PNW,22,,
2025-03-20,11,3,2025,PNW,23,,
2025-03-20,11,3,2025,Gulf,36,26.0,41.0
2025-03-27,12,3,2025,PNW,16,,
2025-03-27,12,3,2025,Gulf,39,32.0,37.0
2025-04-03,13,3,2025,PNW,15,,
2025-04-03,13,3,2025,Gulf,31,28.0,40.0
2025-04-10,14,4,2025,PNW,21,,
2025-04-10,14,4,2025,Gulf,24,33.0,53.0
2025-04-17,15,4,2025,PNW,19,,
2025-04-17,15,4,2025,Gulf,26,34.0,33.0
2025-04-24,16,4,2025,PNW,20,,
2025-04-24,16,4,2025,Gulf,28,25.0,27.0
2025-05-01,17,4,2025,Gulf,19,28.0,26.0
2025-05-01,17,4,2025,PNW,16,,
2025-05-08,18,5,2025,PNW,13,,
2025-05-08,18,5,2025,Gulf,19,22.0,32.0
2025-05-15,19,5,2025,PNW,14,,
2025-05-15,19,5,2025,Gulf,20,27.0,26.0
2025-05-22,20,5,2025,PNW,14,,
2025-05-22,20,5,2025,Gulf,22,22.0,38.0
2025-05-29,21,5,2025,PNW,7,,
2025-05-29,21,5,2025,Gulf,23,24.0,43.0
2025-06-05,22,6,2025,Gulf,15,32.0,44.0
2025-06-05,22,6,2025,PNW,6,,
2025-06-12,23,6,2025,PNW,8,,
2025-06-12,23,6,2025,Gulf,18,30.0,34.0
2025-06-19,24,6,2025,Gulf,16,21.0,44.0
2025-06-26,25,6,2025,PNW,9,,
2025-06-26,25,6,2025,Gulf,14,23.0,44.0
2025-07-03,26,6,2025,PNW,5,,
2025-07-03,26,6,2025,Gulf,17,26.0,37.0
2025-07-10,27,7,2025,PNW,6,,
2025-07-10,27,7,2025,Gulf,22,23.0,35.0
2025-07-17,28,7,2025,PNW,6,,
2025-07-17,28,7,2025,Gulf,25,20.0,36.0
2025-07-24,29,7,2025,Gulf,26,26.0,37.0
2025-07-24,29,7,2025,PNW,10,,
2025-07-31,30,7,2025,PNW,8,,
2025-07-31,30,7,2025,Gulf,22,30.0,39.0
2025-08-07,31,8,2025,PNW,5,,
2025-08-07,31,8,2025,Gulf,18,29.0,33.0
2025-08-14,32,8,2025,PNW,10,,
2025-08-14,32,8,2025,Gulf,26,11.0,47.0
2025-08-21,33,8,2025,PNW,8,,
2025-08-21,33,8,2025,Gulf,20,25.0,49.0
2025-08-28,34,8,2025,PNW,10,,
2025-08-28,34,8,2025,Gulf,28,34.0,45.0
2025-09-04,35,9,2025,Gulf,24,26.0,47.0
2025-09-04,35,9,2025,PNW,10,,
2025-09-11,36,9,2025,PNW,13,,
2025-09-11,36,9,2025,Gulf,27,30.0,55.0
2025-09-18,37,9,2025,PNW,14,,
2025-09-18,37,9,2025,Gulf,22,37.0,42.0
2025-09-25,38,9,2025,PNW,13,,
2025-09-25,38,9,2025,Gulf,31,35.0,46.0
2025-10-02,39,9,2025,PNW,7,,
2025-10-02,39,9,2025,Gulf,31,31.0,44.0
2025-10-09,40,10,2025,PNW,9,,
2025-10-09,40,10,2025,Gulf,29,30.0,41.0
2025-10-16,41,10,2025,PNW,13,,
2025-10-16,41,10,2025,Gulf,28,30.0,47.0
2025-10-23,42,10,2025,Gulf,29,33.0,43.0
2025-10-23,42,10,2025,PNW,15,,
2025-10-30,43,10,2025,PNW,14,,
2025-10-30,43,10,2025,Gulf,31,31.0,39.0
2025-11-06,44,11,2025,PNW,16,,
2025-11-06,44,11,2025,Gulf,29,33.0,35.0
2025-11-13,45,11,2025,PNW,18,,
2025-11-13,45,11,2025,Gulf,12,25.0,41.0
2025-11-20,46,11,2025,PNW,16,,
2025-11-20,46,11,2025,Gulf,17,25.0,42.0
2025-11-27,47,11,2025,Gulf,26,26.0,49.0
2025-12-04,48,12,2025,Gulf,24,30.0,42.0
2025-12-04,48,12,2025,PNW,10,,
2025-12-11,49,12,2025,PNW,15,,
2025-12-11,49,12,2025,Gulf,26,27.0,43.0
2025-12-18,50,12,2025,PNW,12,,
2025-12-18,50,12,2025,Gulf,29,30.0,42.0
2025-12-25,51,12,2025,Gulf,32,29.0,40.0
2026-01-01,52,12,2025,Gulf,29,23.0,49.0
2026-01-08,1,1,2026,PNW,16,,
2026-01-08,1,1,2026,Gulf,25,33.0,55.0
2026-01-15,2,1,2026,PNW,14,,
2026-01-15,2,1,2026,Gulf,28,36.0,57.0
2026-01-22,3,1,2026,Gulf,37,30.0,44.0
2026-01-22,3,1,2026,PNW,15,,
2026-01-29,4,1,2026,Gulf,39,29.0,61.0
2026-01-29,4,1,2026,PNW,13,,
2026-02-05,5,2,2026,PNW,14,,
2026-02-05,5,2,2026,Gulf,39,39.0,50.0
2026-02-12,6,2,2026,PNW,21,,
2026-02-12,6,2,2026,Gulf,41,31.0,40.0
2026-02-19,7,2,2026,PNW,20,,
2026-02-19,7,2,2026,Gulf,44,28.0,37.0
2026-02-26,8,2,2026,PNW,15,,
2026-02-26,8,2,2026,Gulf,36,34.0,48.0
2026-03-05,9,3,2026,PNW,13,,
2026-03-05,9,3,2026,Gulf,29,34.0,58.0
2026-03-12,10,3,2026,PNW,19,,
2026-03-12,10,3,2026,Gulf,33,32.0,58.0
2026-03-19,11,3,2026,PNW,17,,
2026-03-19,11,3,2026,Gulf,36,40.0,36.0
2026-03-26,12,3,2026,PNW,14,,
2026-03-26,12,3,2026,Gulf,39,33.0,42.0
2026-04-02,13,3,2026,PNW,12,,
2026-04-02,13,3,2026,Gulf,27,29.0,41.0
2026-04-09,14,4,2026,PNW,15,,
2026-04-09,14,4,2026,Gulf,20,30.0,33.0
2026-04-16,15,4,2026,Gulf,22,27.0,40.0
2026-04-16,15,4,2026,PNW,15,,
2026-04-23,16,4,2026,Gulf,19,26.0,42.0
2026-04-23,16,4,2026,PNW,20,,
2026-04-30,17,4,2026,PNW,21,,
2026-04-30,17,4,2026,Gulf,19,29.0,40.0
2026-05-07,18,5,2026,PNW,20,,
2026-05-07,18,5,2026,Gulf,10,29.0,48.0
2026-05-14,19,5,2026,PNW,20,,
2026-05-14,19,5,2026,Gulf,19,22.0,37.0
2026-05-21,20,5,2026,PNW,17,,
2026-05-21,20,5,2026,Gulf,30,25.0,38.0
2026-05-28,21,5,2026,Gulf,32,21.0,40.0
2026-05-28,21,5,2026,PNW,14,,
2026-06-04,22,6,2026,PNW,18,,
2026-06-04,22,6,2026,Gulf,20,36.0,29.0
2026-06-11,23,6,2026,PNW,17,,
2026-06-11,23,6,2026,Gulf,16,28.0,26.0
2026-06-18,24,6,2026,PNW,10,,
2026-06-18,24,6,2026,Gulf,28,20.0,39.0
2026-06-25,25,6,2026,PNW,7,,
2026-06-25,25,6,2026,Gulf,26,27.0,40.0
2026-07-02,26,6,2026,PNW,10,,
2026-07-02,26,6,2026,Gulf,21,32.0,39.0
2026-07-09,27,7,2026,Gulf,26,30.0,37.0
2026-07-09,27,7,2026,PNW,9,,
2026-07-16,28,7,2026,PNW,12,,
2026-07-16,28,7,2026,Gulf,25,24.0,42.0
2026-07-23,29,7,2026,PNW,16,,
2026-07-23,29,7,2026,Gulf,34,25.0,41.0
2026-07-30,30,7,2026,PNW,15,,
2026-07-30,30,7,2026,Gulf,31,27.0,28.0
2026-08-06,31,8,2026,PNW,14,,
2026-08-06,31,8,2026,Gulf,22,33.0,30.0
2026-08-13,32,8,2026,PNW,12,,
2026-08-13,32,8,2026,Gulf,9,29.0,31.0
